,,,,,,,,,,Steps,Population,Births,Deaths,Marriages,Laborers,,,Migrants
738,377,41,30,12,111,46,88,100,,,,,,,,,,
738,396,51,25,18,119,36,98,97,,,,,,,,,,
738,380,46,30,13,121,39,96,90,,,,,,,,,,
738,388,46,25,14,119,41,95,95,,,,,,,,,,
738,383,37,24,13,132,41,91,85,,,,,,,,,,
738,386,44,27,13,123,41,94,90,,,,,,,,,,
738,385,36,22,17,126,34,95,93,,,,,,,,,,
738,383,37,23,15,126,41,93,95,,,,,,,,,,
738,384,36,23,14,126,43,94,92,,,,,,,,,,
738,404,57,24,11,117,42,92,101,,,,,,,,,,
738,392,48,27,15,115,39,97,98,,,,,,,,,,
738,394,50,25,15,117,38,97,100,,,,,,,,,,
738,396,55,28,13,127,44,97,88,,,,,,,,,,
738,394,44,19,13,123,41,96,98,,,,,,,,,,
738,383,46,32,16,116,38,96,91,,,,,,,,,,
738,392,50,28,15,124,38,92,89,,,,,,,,,,
738,394,45,21,16,135,38,99,87,,,,,,,,,,
738,386,44,28,16,121,35,96,90,,,,,,,,,,
738,400,62,30,15,119,41,92,95,,,,,,,,,,
738,385,44,28,15,115,40,98,100,,,,,,,,,,
738,382,37,26,12,117,43,93,100,,,,,,,,,,
738,405,56,22,14,128,41,95,90,,,,,,,,,,
738,383,35,22,12,120,44,96,99,,,,,,,,,,
738,380,36,26,16,120,43,97,95,,,,,,,,,,
738,405,57,20,11,133,44,90,90,,,,,,,,,,
744,393,49,25,19,124,33,99,94,,,,,,,,,,
744,383,44,29,16,120,40,95,90,,,,,,,,,,
744,400,48,17,14,138,47,101,88,,,,,,,,,,
744,406,63,23,16,125,41,100,93,,,,,,,,,,
744,382,45,32,16,114,40,92,95,,,,,,,,,,
744,377,41,30,12,111,46,88,100,,,,,,,,,,
744,395,51,25,18,118,36,98,98,,,,,,,,,,
744,380,46,30,13,121,39,96,90,,,,,,,,,,
744,388,46,25,14,119,41,95,95,,,,,,,,,,
744,383,37,24,13,130,41,91,87,,,,,,,,,,
744,386,45,28,13,122,41,94,90,,,,,,,,,,
744,382,36,25,17,123,34,94,93,,,,,,,,,,
744,385,39,23,15,125,41,93,96,,,,,,,,,,
744,385,37,23,14,127,44,94,91,,,,,,,,,,
744,405,58,24,12,118,42,93,100,,,,,,,,,,
744,393,49,27,15,114,39,97,99,,,,,,,,,,
744,394,50,25,16,117,38,98,100,,,,,,,,,,
744,396,55,28,13,127,44,97,88,,,,,,,,,,
744,394,44,19,13,123,41,96,98,,,,,,,,,,
744,383,46,32,16,116,38,96,91,,,,,,,,,,
744,392,50,28,15,124,38,92,89,,,,,,,,,,
744,394,45,21,16,134,38,99,88,,,,,,,,,,
744,386,45,29,16,121,35,96,90,,,,,,,,,,
744,400,63,31,15,119,42,91,94,,,,,,,,,,
744,384,44,29,15,115,41,97,99,,,,,,,,,,
744,382,37,26,12,117,43,93,100,,,,,,,,,,
744,406,57,22,14,128,41,95,90,,,,,,,,,,
744,384,36,22,12,120,43,96,99,,,,,,,,,,
744,379,36,27,16,120,43,97,94,,,,,,,,,,
744,405,57,20,11,133,44,90,90,,,,,,,,,,
750,395,51,25,19,124,33,99,94,,,,,,,,,,
750,384,45,29,16,120,40,95,90,,,,,,,,,,
750,401,49,17,14,138,47,101,88,,,,,,,,,,
750,406,63,23,17,125,40,101,93,,,,,,,,,,
750,382,45,32,16,114,40,92,95,,,,,,,,,,
750,377,41,30,12,112,46,88,99,,,,,,,,,,
750,395,52,26,18,117,36,98,98,,,,,,,,,,
750,380,46,30,14,122,39,97,89,,,,,,,,,,
750,388,46,25,14,119,41,95,95,,,,,,,,,,
750,383,37,24,13,132,43,91,85,,,,,,,,,,
750,386,45,28,14,122,40,95,90,,,,,,,,,,
750,382,36,25,17,123,34,94,93,,,,,,,,,,
750,384,39,24,15,124,41,92,96,,,,,,,,,,
750,385,37,23,15,127,43,95,91,,,,,,,,,,
750,405,58,24,13,117,41,94,101,,,,,,,,,,
750,393,49,27,17,114,37,99,99,,,,,,,,,,
750,395,51,25,16,117,38,98,100,,,,,,,,,,
750,396,55,28,13,127,44,97,88,,,,,,,,,,
750,393,44,20,14,122,40,96,98,,,,,,,,,,
750,383,46,32,17,115,37,97,92,,,,,,,,,,
750,392,50,28,16,124,38,93,89,,,,,,,,,,
750,395,46,21,16,134,38,99,88,,,,,,,,,,
750,386,45,29,16,121,35,96,90,,,,,,,,,,
750,400,63,31,15,119,42,91,94,,,,,,,,,,
750,385,45,29,15,115,41,97,99,,,,,,,,,,
750,382,37,26,12,117,43,93,100,,,,,,,,,,
750,406,57,22,15,128,40,96,90,,,,,,,,,,
750,384,36,22,12,120,43,96,99,,,,,,,,,,
750,380,37,27,16,120,43,97,94,,,,,,,,,,
750,405,57,20,11,133,44,90,90,,,,,,,,,,
756,396,52,25,19,124,33,99,94,,,,,,,,,,
756,385,46,29,16,119,40,95,91,,,,,,,,,,
756,401,49,17,14,138,47,101,88,,,,,,,,,,
756,406,63,23,17,125,40,101,93,,,,,,,,,,
756,379,45,35,16,110,40,91,96,,,,,,,,,,
756,378,42,30,12,112,46,88,99,,,,,,,,,,
756,395,52,26,18,117,36,98,98,,,,,,,,,,
756,380,46,30,14,122,39,97,89,,,,,,,,,,
756,388,46,25,14,119,41,95,95,,,,,,,,,,
756,383,37,24,13,133,43,91,84,,,,,,,,,,
756,387,46,28,14,123,41,95,89,,,,,,,,,,
756,382,36,25,17,123,34,94,93,,,,,,,,,,
756,384,39,24,15,124,41,92,96,,,,,,,,,,
756,385,37,23,15,127,43,95,91,,,,,,,,,,
756,406,59,24,13,117,41,94,101,,,,,,,,,,
756,392,49,28,18,113,36,99,99,,,,,,,,,,
756,394,51,26,16,116,38,98,100,,,,,,,,,,
756,396,56,28,13,126,44,97,89,,,,,,,,,,
756,393,44,20,14,122,40,96,98,,,,,,,,,,
756,384,47,32,17,116,38,97,91,,,,,,,,,,
756,391,50,29,17,123,37,93,89,,,,,,,,,,
756,395,46,21,16,134,38,99,88,,,,,,,,,,
756,385,45,30,16,120,35,96,90,,,,,,,,,,
756,400,63,31,15,119,42,91,94,,,,,,,,,,
756,385,46,30,15,114,41,96,99,,,,,,,,,,
756,381,37,27,12,116,43,93,100,,,,,,,,,,
756,405,57,23,15,127,40,96,90,,,,,,,,,,
756,385,37,22,12,120,43,96,99,,,,,,,,,,
756,380,37,27,17,121,42,98,93,,,,,,,,,,
756,405,57,20,12,133,43,91,90,,,,,,,,,,
762,397,53,25,19,124,33,99,94,,,,,,,,,,
762,387,48,29,16,119,40,95,91,,,,,,,,,,
762,401,49,17,14,138,47,101,88,,,,,,,,,,
762,406,63,23,17,126,40,101,92,,,,,,,,,,
762,379,46,36,16,109,40,91,96,,,,,,,,,,
762,378,42,30,12,112,46,88,99,,,,,,,,,,
762,394,52,27,18,116,36,97,98,,,,,,,,,,
762,380,46,30,14,122,39,97,89,,,,,,,,,,
762,388,47,26,14,117,41,95,96,,,,,,,,,,
762,384,38,24,13,133,43,91,84,,,,,,,,,,
762,387,46,28,14,122,41,95,90,,,,,,,,,,
762,383,37,25,18,124,34,95,92,,,,,,,,,,
762,384,39,24,15,124,41,92,96,,,,,,,,,,
762,385,37,23,15,126,43,95,92,,,,,,,,,,
762,406,59,24,13,117,41,94,101,,,,,,,,,,
762,393,50,28,18,113,36,99,99,,,,,,,,,,
762,394,51,26,16,116,38,98,100,,,,,,,,,,
762,395,56,29,13,126,45,97,88,,,,,,,,,,
762,393,44,20,14,121,40,96,99,,,,,,,,,,
762,384,47,32,17,116,38,97,91,,,,,,,,,,
762,390,50,30,18,122,36,94,89,,,,,,,,,,
762,395,46,21,16,134,38,99,88,,,,,,,,,,
762,384,45,31,16,119,35,95,90,,,,,,,,,,
762,399,63,32,15,118,42,90,94,,,,,,,,,,
762,386,47,30,15,115,42,96,98,,,,,,,,,,
762,381,37,27,12,116,43,93,100,,,,,,,,,,
762,405,57,23,15,127,40,96,90,,,,,,,,,,
762,387,39,22,13,120,42,97,99,,,,,,,,,,
762,380,37,27,17,121,42,98,93,,,,,,,,,,
762,405,57,20,13,133,42,92,90,,,,,,,,,,
768,399,55,25,19,125,34,99,93,,,,,,,,,,
768,388,49,29,16,119,40,95,91,,,,,,,,,,
768,402,50,17,14,138,47,101,88,,,,,,,,,,
768,407,64,23,17,126,40,101,92,,,,,,,,,,
768,379,46,36,16,109,40,91,96,,,,,,,,,,
768,377,42,31,12,110,46,88,100,,,,,,,,,,
768,393,52,28,18,115,36,96,98,,,,,,,,,,
768,380,46,30,14,122,39,97,89,,,,,,,,,,
768,388,48,27,14,116,41,94,96,,,,,,,,,,
768,385,40,25,13,132,43,91,84,,,,,,,,,,
768,387,46,28,14,121,41,95,91,,,,,,,,,,
768,383,37,25,18,124,34,95,92,,,,,,,,,,
768,387,42,24,16,124,40,93,96,,,,,,,,,,
768,384,37,24,16,125,42,96,92,,,,,,,,,,
768,406,59,24,13,117,41,94,101,,,,,,,,,,
768,393,50,28,18,113,37,99,99,,,,,,,,,,
768,394,51,26,16,115,38,98,101,,,,,,,,,,
768,395,57,30,14,124,44,98,89,,,,,,,,,,
768,393,44,20,14,121,40,96,99,,,,,,,,,,
768,384,47,32,17,116,38,97,91,,,,,,,,,,
768,390,50,30,18,122,36,94,89,,,,,,,,,,
768,395,46,21,16,134,38,99,88,,,,,,,,,,
768,384,45,31,16,119,35,95,90,,,,,,,,,,
768,400,64,32,15,118,42,90,94,,,,,,,,,,
768,386,47,30,15,115,42,96,98,,,,,,,,,,
768,381,37,27,12,114,43,93,102,,,,,,,,,,
768,405,57,23,15,127,41,96,90,,,,,,,,,,
768,387,40,23,13,119,42,97,99,,,,,,,,,,
768,380,37,27,17,121,42,98,93,,,,,,,,,,
768,406,58,20,13,133,42,92,90,,,,,,,,,,
774,400,56,25,19,125,34,99,93,,,,,,,,,,
774,388,49,29,16,121,41,95,89,,,,,,,,,,
774,402,50,17,14,138,47,101,88,,,,,,,,,,
774,408,65,23,17,126,40,101,92,,,,,,,,,,
774,381,48,36,17,109,39,92,96,,,,,,,,,,
774,375,42,33,12,108,46,87,100,,,,,,,,,,
774,393,52,28,18,114,36,96,99,,,,,,,,,,
774,379,46,31,14,120,39,97,90,,,,,,,,,,
774,391,51,27,14,116,41,94,96,,,,,,,,,,
774,385,40,25,13,131,43,91,85,,,,,,,,,,
774,387,46,28,14,122,41,95,90,,,,,,,,,,
774,382,37,26,18,123,34,95,91,,,,,,,,,,
774,387,42,24,16,124,40,93,96,,,,,,,,,,
774,384,37,24,16,126,43,96,91,,,,,,,,,,
774,406,60,25,13,115,41,93,102,,,,,,,,,,
774,393,50,28,18,113,37,99,99,,,,,,,,,,
774,394,51,26,16,115,38,98,101,,,,,,,,,,
774,394,57,31,14,122,44,98,90,,,,,,,,,,
774,392,44,21,14,120,40,96,99,,,,,,,,,,
774,385,48,32,17,115,38,97,92,,,,,,,,,,
774,392,52,30,18,121,36,94,90,,,,,,,,,,
774,396,47,21,16,134,38,99,88,,,,,,,,,,
774,385,46,31,17,119,34,96,90,,,,,,,,,,
774,400,64,32,15,118,42,90,94,,,,,,,,,,
774,386,47,30,15,114,42,96,99,,,,,,,,,,
774,380,37,28,12,113,43,92,102,,,,,,,,,,
774,405,57,23,15,127,41,96,90,,,,,,,,,,
774,387,40,23,14,120,42,98,98,,,,,,,,,,
774,381,38,27,17,121,42,98,93,,,,,,,,,,
774,407,59,20,13,133,42,92,90,,,,,,,,,,
780,401,57,25,20,126,34,100,92,,,,,,,,,,
780,389,50,29,16,121,41,95,89,,,,,,,,,,
780,403,51,17,14,138,47,101,88,,,,,,,,,,
780,408,65,23,17,126,40,101,92,,,,,,,,,,
780,381,48,36,17,109,39,92,96,,,,,,,,,,
780,375,42,33,12,107,46,87,101,,,,,,,,,,
780,392,52,29,18,113,36,95,99,,,,,,,,,,
780,380,47,31,14,120,39,97,90,,,,,,,,,,
780,391,51,27,15,116,40,95,96,,,,,,,,,,
780,385,40,25,13,131,43,91,85,,,,,,,,,,
780,387,46,28,15,122,41,96,90,,,,,,,,,,
780,383,38,26,18,123,34,95,91,,,,,,,,,,
780,389,44,24,17,124,39,94,96,,,,,,,,,,
780,385,39,25,16,125,43,95,91,,,,,,,,,,
780,405,60,26,13,114,41,92,102,,,,,,,,,,
780,394,51,28,18,113,37,99,99,,,,,,,,,,
780,395,52,26,16,115,38,98,101,,,,,,,,,,
780,394,57,31,14,122,44,98,90,,,,,,,,,,
780,391,44,22,14,119,40,95,99,,,,,,,,,,
780,384,48,33,17,114,38,96,92,,,,,,,,,,
780,393,53,30,18,122,37,94,88,,,,,,,,,,
780,397,48,21,16,133,38,99,89,,,,,,,,,,
780,385,46,31,17,119,34,96,90,,,,,,,,,,
780,400,64,32,15,118,42,90,94,,,,,,,,,,
780,386,47,30,15,114,42,96,99,,,,,,,,,,
780,380,37,28,12,112,43,92,103,,,,,,,,,,
780,405,57,23,15,127,41,96,90,,,,,,,,,,
780,388,41,23,14,119,42,98,99,,,,,,,,,,
780,381,38,27,17,121,42,98,93,,,,,,,,,,
780,407,59,20,13,133,42,92,90,,,,,,,,,,
786,401,58,26,20,125,34,100,92,,,,,,,,,,
786,389,50,29,16,121,41,95,89,,,,,,,,,,
786,402,51,18,14,137,47,100,88,,,,,,,,,,
786,410,67,23,17,126,40,101,92,,,,,,,,,,
786,380,48,37,17,107,39,92,97,,,,,,,,,,
786,375,42,33,12,106,46,87,102,,,,,,,,,,
786,393,53,29,18,113,36,95,99,,,,,,,,,,
786,380,47,31,14,119,39,97,91,,,,,,,,,,
786,392,52,27,16,116,40,96,96,,,,,,,,,,
786,386,41,25,13,131,43,91,85,,,,,,,,,,
786,387,46,28,15,122,41,96,90,,,,,,,,,,
786,384,39,26,18,123,34,95,91,,,,,,,,,,
786,390,45,24,17,123,39,94,97,,,,,,,,,,
786,387,41,25,16,124,43,95,92,,,,,,,,,,
786,404,60,27,13,113,41,91,102,,,,,,,,,,
786,395,52,28,18,113,37,99,99,,,,,,,,,,
786,396,53,26,17,115,37,99,101,,,,,,,,,,
786,394,57,31,14,122,44,98,90,,,,,,,,,,
786,390,44,23,14,118,40,94,99,,,,,,,,,,
786,384,48,33,17,114,38,96,92,,,,,,,,,,
786,393,53,30,18,122,37,94,88,,,,,,,,,,
786,396,48,22,16,132,38,98,89,,,,,,,,,,
786,386,47,31,18,120,34,97,89,,,,,,,,,,
786,401,65,32,15,118,42,90,94,,,,,,,,,,
786,386,47,30,15,115,43,96,98,,,,,,,,,,
786,380,37,28,13,112,43,93,103,,,,,,,,,,
786,405,57,23,17,128,39,98,89,,,,,,,,,,
786,388,41,23,14,119,42,98,99,,,,,,,,,,
786,380,38,28,18,121,41,99,93,,,,,,,,,,
786,408,60,20,13,132,42,92,91,,,,,,,,,,
792,400,58,27,20,124,34,100,92,,,,,,,,,,
792,388,50,30,16,120,41,94,89,,,,,,,,,,
792,400,51,20,15,134,46,99,89,,,,,,,,,,
792,411,68,23,17,125,40,101,93,,,,,,,,,,
792,379,48,38,17,106,39,91,97,,,,,,,,,,
792,374,42,34,12,105,46,86,102,,,,,,,,,,
792,392,53,30,18,112,36,94,99,,,,,,,,,,
792,381,48,31,14,118,39,97,92,,,,,,,,,,
792,392,52,27,16,116,40,96,96,,,,,,,,,,
792,386,42,26,13,129,43,90,86,,,,,,,,,,
792,386,46,29,15,121,41,95,90,,,,,,,,,,
792,385,40,26,18,123,34,95,91,,,,,,,,,,
792,391,46,24,17,123,39,94,97,,,,,,,,,,
792,386,41,26,16,123,43,94,92,,,,,,,,,,
792,404,60,27,13,113,41,91,102,,,,,,,,,,
792,395,52,28,18,113,37,99,99,,,,,,,,,,
792,398,55,26,17,116,38,99,100,,,,,,,,,,
792,394,57,31,14,122,44,98,90,,,,,,,,,,
792,391,45,23,14,118,40,94,99,,,,,,,,,,
792,383,48,34,17,113,38,96,92,,,,,,,,,,
792,394,54,30,18,122,37,94,88,,,,,,,,,,
792,395,48,23,16,130,38,98,90,,,,,,,,,,
792,386,47,31,18,120,34,97,89,,,,,,,,,,
792,401,65,32,17,118,41,92,94,,,,,,,,,,
792,388,49,30,16,115,43,97,98,,,,,,,,,,
792,380,37,28,13,112,42,93,103,,,,,,,,,,
792,405,57,23,17,128,39,98,89,,,,,,,,,,
792,389,42,23,15,119,41,99,99,,,,,,,,,,
792,381,39,28,19,121,41,100,93,,,,,,,,,,
792,408,60,20,13,132,42,92,91,,,,,,,,,,
798,400,58,27,20,123,34,100,93,,,,,,,,,,
798,389,51,30,16,120,41,94,89,,,,,,,,,,
798,401,52,20,15,134,46,99,89,,,,,,,,,,
798,411,68,23,18,125,39,102,93,,,,,,,,,,
798,379,48,38,17,106,39,91,97,,,,,,,,,,
798,374,42,34,13,105,45,87,102,,,,,,,,,,
798,392,54,31,18,111,36,93,99,,,,,,,,,,
798,380,48,32,14,117,39,96,92,,,,,,,,,,
798,392,52,27,16,117,41,96,95,,,,,,,,,,
798,387,43,26,15,128,41,92,87,,,,,,,,,,
798,386,46,29,15,121,41,95,90,,,,,,,,,,
798,384,40,27,18,121,34,94,92,,,,,,,,,,
798,392,47,24,17,124,40,94,96,,,,,,,,,,
798,386,41,26,16,123,43,94,92,,,,,,,,,,
798,404,60,27,13,113,41,91,102,,,,,,,,,,
798,395,52,28,18,112,37,99,100,,,,,,,,,,
798,398,55,26,17,116,38,99,100,,,,,,,,,,
798,395,58,31,14,121,44,98,91,,,,,,,,,,
798,390,45,24,14,117,40,94,99,,,,,,,,,,
798,383,49,35,17,112,38,96,92,,,,,,,,,,
798,394,55,31,18,121,37,94,88,,,,,,,,,,
798,397,50,23,16,129,38,98,91,,,,,,,,,,
798,386,47,31,20,120,32,99,89,,,,,,,,,,
798,401,66,33,17,117,40,92,94,,,,,,,,,,
798,387,49,31,16,114,43,96,98,,,,,,,,,,
798,380,37,28,13,112,42,93,103,,,,,,,,,,
798,406,58,23,17,128,39,98,89,,,,,,,,,,
798,389,42,23,15,119,41,99,99,,,,,,,,,,
798,381,39,28,19,121,41,100,93,,,,,,,,,,
798,408,60,20,13,132,42,92,91,,,,,,,,,,
804,399,58,28,20,121,34,100,93,,,,,,,,,,
804,389,51,30,16,119,41,94,89,,,,,,,,,,
804,401,52,20,16,134,45,100,89,,,,,,,,,,
804,411,68,23,18,125,39,102,93,,,,,,,,,,
804,379,49,39,17,104,39,91,98,,,,,,,,,,
804,374,42,34,13,104,45,87,102,,,,,,,,,,
804,392,54,31,18,110,36,93,99,,,,,,,,,,
804,380,48,32,14,116,39,96,92,,,,,,,,,,
804,392,52,27,16,115,41,96,96,,,,,,,,,,
804,386,44,28,15,125,41,90,87,,,,,,,,,,
804,386,46,29,15,121,41,95,91,,,,,,,,,,
804,384,40,27,18,120,34,94,92,,,,,,,,,,
804,394,49,24,17,123,40,94,96,,,,,,,,,,
804,385,41,27,16,121,43,93,92,,,,,,,,,,
804,404,60,27,13,114,41,91,102,,,,,,,,,,
804,397,54,28,18,110,37,99,101,,,,,,,,,,
804,397,55,27,17,114,38,99,100,,,,,,,,,,
804,397,60,31,14,120,44,98,91,,,,,,,,,,
804,390,45,24,14,116,40,94,100,,,,,,,,,,
804,383,49,35,17,112,38,96,92,,,,,,,,,,
804,394,55,31,18,121,38,94,87,,,,,,,,,,
804,396,50,24,16,128,38,98,91,,,,,,,,,,
804,387,48,31,20,119,32,99,89,,,,,,,,,,
804,401,66,33,17,117,40,92,94,,,,,,,,,,
804,387,49,31,16,115,43,96,98,,,,,,,,,,
804,380,37,28,13,111,43,93,103,,,,,,,,,,
804,406,58,23,17,127,39,98,89,,,,,,,,,,
804,389,42,23,15,118,41,99,99,,,,,,,,,,
804,382,40,28,19,120,41,100,93,,,,,,,,,,
804,408,60,20,14,131,41,93,91,,,,,,,,,,
810,400,59,28,20,122,34,100,92,,,,,,,,,,
810,390,52,30,16,119,41,94,89,,,,,,,,,,
810,401,52,20,16,134,45,100,89,,,,,,,,,,
810,411,69,24,18,124,39,102,93,,,,,,,,,,
810,380,50,39,17,103,39,91,99,,,,,,,,,,
810,373,42,35,13,102,45,86,103,,,,,,,,,,
810,391,54,32,18,109,36,93,99,,,,,,,,,,
810,380,48,32,15,114,38,97,94,,,,,,,,,,
810,391,52,28,16,114,41,96,96,,,,,,,,,,
810,384,44,30,15,122,41,90,88,,,,,,,,,,
810,386,46,29,15,121,41,95,91,,,,,,,,,,
810,384,40,27,18,119,34,94,93,,,,,,,,,,
810,394,49,24,17,123,40,94,96,,,,,,,,,,
810,385,41,27,16,121,43,93,92,,,,,,,,,,
810,404,60,27,13,114,41,91,102,,,,,,,,,,
810,397,54,28,18,110,37,99,101,,,,,,,,,,
810,397,55,27,18,114,37,100,100,,,,,,,,,,
810,397,61,32,14,119,44,97,91,,,,,,,,,,
810,390,46,25,14,115,40,93,100,,,,,,,,,,
810,383,49,35,17,112,38,96,92,,,,,,,,,,
810,394,55,31,18,121,38,94,87,,,,,,,,,,
810,397,51,24,17,128,38,99,91,,,,,,,,,,
810,387,48,31,20,118,32,99,90,,,,,,,,,,
810,402,67,33,17,117,40,92,94,,,,,,,,,,
810,387,49,31,17,115,43,97,98,,,,,,,,,,
810,379,37,29,13,109,43,93,104,,,,,,,,,,
810,406,58,23,17,127,39,98,89,,,,,,,,,,
810,389,42,23,15,118,41,99,99,,,,,,,,,,
810,382,40,28,19,120,41,100,93,,,,,,,,,,
810,410,62,20,14,131,41,93,91,,,,,,,,,,
816,400,60,29,20,122,35,100,91,,,,,,,,,,
816,390,52,30,17,118,40,95,90,,,,,,,,,,
816,401,53,21,16,133,45,99,89,,,,,,,,,,
816,411,69,24,18,124,39,102,93,,,,,,,,,,
816,380,50,39,17,104,40,91,98,,,,,,,,,,
816,373,42,35,14,103,43,87,102,,,,,,,,,,
816,391,54,32,18,108,36,93,100,,,,,,,,,,
816,379,48,33,15,113,38,96,94,,,,,,,,,,
816,391,52,28,16,113,41,96,97,,,,,,,,,,
816,383,44,31,15,121,41,90,88,,,,,,,,,,
816,386,46,29,15,121,41,95,91,,,,,,,,,,
816,384,40,27,18,119,34,94,93,,,,,,,,,,
816,393,49,25,17,121,40,94,97,,,,,,,,,,
816,385,41,27,16,121,43,93,92,,,,,,,,,,
816,404,60,27,13,114,41,91,102,,,,,,,,,,
816,397,54,28,18,110,37,99,101,,,,,,,,,,
816,398,56,27,18,115,38,100,99,,,,,,,,,,
816,398,62,32,14,119,44,97,91,,,,,,,,,,
816,390,46,25,15,115,40,94,100,,,,,,,,,,
816,385,51,35,17,112,38,96,92,,,,,,,,,,
816,394,55,31,18,121,38,94,87,,,,,,,,,,
816,397,51,24,17,128,38,99,91,,,,,,,,,,
816,387,48,31,20,118,32,99,90,,,,,,,,,,
816,402,67,33,17,117,40,92,94,,,,,,,,,,
816,387,50,32,17,114,42,96,98,,,,,,,,,,
816,379,37,29,13,109,43,93,104,,,,,,,,,,
816,407,59,23,17,127,39,98,89,,,,,,,,,,
816,390,43,23,15,118,41,99,99,,,,,,,,,,
816,383,41,28,19,120,41,100,93,,,,,,,,,,
816,410,62,20,14,131,41,93,91,,,,,,,,,,
822,400,60,29,20,122,35,100,91,,,,,,,,,,
822,390,52,30,18,118,40,96,90,,,,,,,,,,
822,401,53,21,16,133,45,99,89,,,,,,,,,,
822,411,69,24,19,124,38,103,93,,,,,,,,,,
822,381,51,39,17,105,40,91,97,,,,,,,,,,
822,374,43,35,14,103,43,87,102,,,,,,,,,,
822,391,54,32,18,107,36,93,101,,,,,,,,,,
822,380,49,33,15,112,38,96,95,,,,,,,,,,
822,391,52,28,16,113,41,96,97,,,,,,,,,,
822,382,45,33,15,119,41,90,88,,,,,,,,,,
822,387,47,29,15,121,41,95,91,,,,,,,,,,
822,385,41,27,18,117,34,94,95,,,,,,,,,,
822,394,50,25,17,122,40,94,96,,,,,,,,,,
822,386,42,27,17,121,42,94,92,,,,,,,,,,
822,404,60,27,13,114,41,91,102,,,,,,,,,,
822,397,54,28,18,109,37,99,102,,,,,,,,,,
822,397,56,28,18,114,38,100,99,,,,,,,,,,
822,398,62,32,14,119,44,97,91,,,,,,,,,,
822,390,47,26,15,114,39,94,100,,,,,,,,,,
822,384,51,36,17,111,38,96,92,,,,,,,,,,
822,393,55,32,19,120,38,95,87,,,,,,,,,,
822,397,51,24,17,128,38,99,91,,,,,,,,,,
822,387,48,31,20,118,32,99,90,,,,,,,,,,
822,402,67,33,17,117,40,92,94,,,,,,,,,,
822,387,50,32,17,114,42,96,98,,,,,,,,,,
822,379,37,29,14,109,43,94,104,,,,,,,,,,
822,407,59,23,17,127,39,98,89,,,,,,,,,,
822,390,43,23,15,119,41,99,98,,,,,,,,,,
822,384,42,28,19,120,41,100,93,,,,,,,,,,
822,412,64,20,15,130,40,94,92,,,,,,,,,,
828,400,60,29,20,122,35,100,91,,,,,,,,,,
828,390,52,30,19,118,39,97,90,,,,,,,,,,
828,401,53,21,16,133,45,99,89,,,,,,,,,,
828,410,69,25,19,123,38,102,93,,,,,,,,,,
828,381,51,39,17,105,40,91,97,,,,,,,,,,
828,374,43,35,14,103,43,87,102,,,,,,,,,,
828,391,54,32,18,107,36,93,101,,,,,,,,,,
828,380,49,33,15,112,38,96,95,,,,,,,,,,
828,392,53,28,16,113,41,96,97,,,,,,,,,,
828,382,45,33,15,119,42,90,88,,,,,,,,,,
828,387,47,29,15,121,41,95,91,,,,,,,,,,
828,385,41,27,18,117,34,94,95,,,,,,,,,,
828,394,50,25,18,122,40,95,95,,,,,,,,,,
828,386,42,27,17,121,42,94,92,,,,,,,,,,
828,404,60,27,13,114,41,91,102,,,,,,,,,,
828,397,54,28,18,109,37,99,102,,,,,,,,,,
828,397,56,28,18,114,38,100,99,,,,,,,,,,
828,398,63,33,14,118,44,96,91,,,,,,,,,,
828,390,47,26,15,114,39,94,100,,,,,,,,,,
828,385,52,36,17,111,38,96,92,,,,,,,,,,
828,393,55,32,19,120,37,95,87,,,,,,,,,,
828,397,51,24,17,129,39,99,90,,,,,,,,,,
828,389,50,31,20,118,32,99,90,,,,,,,,,,
828,402,67,33,18,117,39,93,94,,,,,,,,,,
828,386,50,33,17,113,42,95,98,,,,,,,,,,
828,379,37,29,14,110,44,94,103,,,,,,,,,,
828,406,59,24,17,126,39,98,89,,,,,,,,,,
828,390,43,23,16,119,40,100,98,,,,,,,,,,
828,385,43,28,19,120,41,100,93,,,,,,,,,,
828,414,66,20,15,130,40,94,92,,,,,,,,,,
834,399,60,29,20,120,35,100,93,,,,,,,,,,
834,391,53,30,20,117,38,98,91,,,,,,,,,,
834,402,54,21,16,133,45,99,89,,,,,,,,,,
834,411,70,25,19,122,38,102,94,,,,,,,,,,
834,381,51,39,17,105,40,91,97,,,,,,,,,,
834,374,43,35,14,102,43,87,103,,,,,,,,,,
834,391,54,32,18,106,36,93,102,,,,,,,,,,
834,380,49,33,15,112,38,96,95,,,,,,,,,,
834,394,55,28,16,113,41,96,97,,,,,,,,,,
834,382,45,33,15,119,42,90,88,,,,,,,,,,
834,387,47,29,15,121,41,95,91,,,,,,,,,,
834,385,41,27,19,117,33,95,95,,,,,,,,,,
834,396,52,25,18,123,41,95,94,,,,,,,,,,
834,386,42,27,17,121,42,94,92,,,,,,,,,,
834,404,60,27,14,114,41,92,102,,,,,,,,,,
834,397,54,28,18,109,37,99,102,,,,,,,,,,
834,396,56,29,18,113,38,99,99,,,,,,,,,,
834,398,63,33,14,118,44,96,91,,,,,,,,,,
834,390,47,26,15,114,39,94,100,,,,,,,,,,
834,384,52,37,17,110,38,95,92,,,,,,,,,,
834,391,56,35,19,117,37,92,87,,,,,,,,,,
834,396,51,25,17,127,39,99,91,,,,,,,,,,
834,389,50,31,20,118,32,99,90,,,,,,,,,,
