x,y 
39, 60
40, 60
41, 60
42, 61
41, 62
41, 61
41, 61
38, 61
37, 62
36, 61
35, 61
36, 62
36, 62
36, 60
35, 60
34, 59
35, 58
36, 58
36, 57
37, 57
36, 57
37, 58
36, 57
36, 57
37, 64
36, 64
36, 63
35, 64
35, 65
34, 66
34, 66
35, 75
35, 74
35, 75
35, 74
34, 75
33, 75
34, 74
34, 74
64, 60
63, 60
64, 59
63, 60
62, 59
63, 58
63, 58
47, 59
48, 60
47, 59
48, 59
47, 58
48, 58
48, 59
48, 59
65, 66
66, 67
66, 66
66, 65
67, 65
68, 66
68, 66
54, 64
55, 65
55, 66
55, 65
56, 65
57, 65
57, 66
57, 66
49, 60
50, 59
50, 58
50, 57
51, 58
52, 58
53, 58
52, 57
52, 56
52, 57
52, 57
33, 65
34, 66
33, 65
32, 65
31, 65
30, 66
30, 66
37, 57
38, 58
39, 57
40, 57
41, 57
42, 57
43, 57
42, 57
42, 56
43, 57
43, 57
35, 62
34, 61
33, 61
32, 61
33, 62
32, 63
33, 63
34, 63
34, 64
35, 63
35, 63
56, 65
57, 65
58, 65
59, 65
59, 66
60, 66
59, 65
58, 65
58, 65
47, 44
48, 44
48, 45
49, 44
49, 43
48, 42
47, 41
46, 40
46, 39
46, 39
41, 60
41, 61
40, 62
40, 61
41, 61
41, 60
42, 60
42, 60
69, 66
69, 67
68, 68
68, 67
67, 66
67, 67
66, 68
67, 67
66, 66
66, 66
55, 49
55, 50
54, 51
53, 50
52, 49
51, 49
51, 48
52, 48
53, 47
53, 47
64, 57
65, 58
65, 57
65, 58
65, 59
65, 59
35, 73
35, 74
35, 73
34, 72
33, 71
32, 71
31, 70
32, 69
33, 68
33, 68
57, 66
58, 67
58, 68
58, 69
58, 70
59, 70
58, 70
59, 70
59, 70
41, 60
41, 61
42, 61
41, 60
41, 61
40, 61
41, 60
41, 60
65, 65
64, 64
64, 63
65, 63
65, 62
64, 61
64, 61
53, 46
52, 46
52, 47
52, 46
53, 45
52, 45
53, 45
54, 46
55, 46
55, 46
34, 64
33, 64
32, 63
31, 63
31, 62
30, 61
30, 60
29, 61
30, 60
29, 60
29, 60
52, 58
53, 58
53, 59
54, 60
54, 61
53, 60
54, 59
54, 59
34, 67
35, 68
35, 67
36, 67
35, 66
35, 66
42, 56
43, 56
44, 55
43, 54
44, 54
45, 54
45, 54
64, 60
63, 61
64, 62
65, 63
66, 63
66, 62
66, 63
67, 62
66, 62
65, 61
65, 61
47, 40
48, 41
49, 40
50, 39
51, 39
51, 39
30, 65
31, 65
32, 66
31, 66
32, 67
33, 67
32, 67
31, 66
31, 66
31, 67
31, 68
30, 69
31, 70
30, 69
31, 68
32, 69
31, 68
31, 68
41, 61
42, 61
41, 61
42, 61
41, 62
41, 63
41, 63
52, 39
52, 38
51, 39
51, 40
52, 39
53, 40
52, 40
53, 41
53, 42
52, 42
52, 42
60, 69
60, 70
59, 71
58, 70
57, 70
56, 70
56, 71
57, 70
58, 70
58, 70
55, 60
56, 60
57, 61
58, 62
57, 62
57, 62
56, 45
56, 44
55, 43
54, 44
55, 43
54, 42
53, 43
52, 43
52, 43
45, 53
44, 53
45, 54
46, 53
45, 52
44, 52
43, 53
43, 54
42, 53
43, 52
43, 52
36, 67
37, 66
38, 66
39, 67
39, 66
38, 65
38, 64
38, 63
38, 63
66, 61
67, 60
68, 61
67, 61
67, 60
66, 60
67, 60
67, 60
64, 60
63, 59
62, 58
61, 58
60, 57
60, 58
61, 57
62, 58
62, 57
62, 57
29, 61
28, 62
27, 62
27, 61
27, 60
27, 60
39, 63
38, 64
39, 63
40, 62
40, 61
40, 61
41, 62
40, 62
39, 62
40, 61
40, 62
40, 61
41, 60
40, 59
41, 58
41, 58
63, 57
64, 58
65, 58
65, 59
64, 58
64, 58
44, 53
44, 52
43, 52
44, 53
43, 54
43, 53
43, 53
58, 62
58, 63
57, 63
57, 64
58, 64
57, 63
57, 62
57, 62
51, 41
50, 41
49, 41
48, 42
47, 43
47, 44
48, 43
47, 44
47, 44
31, 67
32, 66
31, 66
32, 67
31, 67
31, 66
32, 66
31, 65
31, 65
68, 60
67, 61
68, 62
67, 61
68, 60
67, 60
68, 60
68, 60
26, 60
27, 60
26, 60
25, 59
26, 59
26, 58
25, 58
26, 59
25, 60
25, 60
53, 42
54, 42
53, 42
54, 43
53, 42
52, 42
51, 43
50, 44
50, 44
58, 71
57, 70
58, 70
58, 71
59, 71
58, 71
58, 71
57, 63
56, 62
57, 61
57, 62
58, 61
59, 61
59, 61
48, 43
47, 42
46, 43
45, 43
44, 42
45, 41
44, 40
43, 40
43, 40
42, 59
42, 60
41, 60
40, 61
41, 61
41, 61
65, 59
64, 58
63, 57
62, 56
63, 56
63, 55
62, 55
61, 56
61, 56
30, 65
30, 66
30, 67
31, 67
31, 68
31, 69
30, 68
31, 67
30, 67
31, 68
31, 68
58, 72
59, 71
58, 72
57, 71
57, 70
56, 70
55, 70
55, 71
55, 70
56, 69
56, 69
43, 52
43, 51
42, 50
41, 49
41, 50
42, 50
43, 50
43, 50
41, 62
40, 62
41, 63
40, 62
41, 61
41, 60
40, 59
39, 60
39, 60
51, 43
50, 43
50, 44
51, 44
52, 43
52, 43
25, 59
26, 58
26, 57
25, 57
26, 58
27, 57
27, 57
68, 59
68, 58
69, 59
69, 60
69, 59
69, 60
68, 60
69, 59
68, 59
68, 59
68, 58
67, 57
66, 57
66, 58
66, 59
67, 58
66, 57
66, 57
28, 58
27, 57
27, 58
28, 59
29, 59
28, 59
28, 59
40, 60
40, 61
40, 62
41, 61
41, 62
42, 61
42, 60
41, 60
40, 59
41, 60
41, 60
32, 68
32, 69
32, 68
32, 67
33, 67
33, 68
33, 68
53, 42
53, 43
52, 43
52, 42
52, 41
51, 42
51, 41
51, 42
51, 43
50, 44
50, 44
56, 68
55, 68
54, 68
55, 68
56, 67
56, 66
57, 65
56, 64
56, 64
40, 61
40, 62
41, 61
41, 62
42, 63
43, 63
43, 63
62, 56
61, 55
62, 56
61, 57
60, 57
59, 57
58, 56
57, 56
58, 57
58, 57
59, 62
59, 61
60, 62
60, 63
61, 63
61, 63
42, 41
43, 41
42, 41
43, 41
42, 40
42, 39
43, 39
43, 39
44, 51
44, 50
44, 49
43, 48
43, 49
42, 50
43, 49
42, 50
42, 50
42, 61
41, 62
40, 62
39, 62
40, 62
41, 62
40, 62
41, 62
41, 63
40, 62
40, 62
44, 63
44, 62
44, 63
45, 64
45, 63
44, 62
45, 61
45, 62
45, 62
43, 51
43, 52
44, 53
44, 52
44, 51
45, 50
44, 49
45, 49
45, 49
56, 65
56, 64
56, 65
57, 65
57, 66
57, 66
58, 56
58, 57
57, 58
56, 57
56, 58
56, 59
55, 60
54, 61
53, 60
53, 60
62, 62
61, 61
62, 60
63, 61
62, 61
62, 60
61, 60
60, 61
60, 62
60, 62
44, 39
44, 40
44, 41
45, 41
45, 40
46, 41
46, 41
32, 69
32, 68
31, 67
30, 66
29, 67
30, 66
30, 66
67, 58
68, 57
69, 58
68, 58
69, 59
69, 59
51, 43
52, 44
51, 44
52, 43
52, 44
52, 44
28, 58
29, 57
28, 57
27, 56
27, 55
28, 54
27, 53
28, 54
28, 54
57, 67
56, 66
55, 67
54, 67
54, 66
53, 65
54, 66
55, 65
55, 65
41, 63
41, 62
40, 62
39, 62
38, 63
38, 62
39, 63
40, 64
40, 65
40, 65
31, 67
32, 66
32, 67
32, 66
31, 66
32, 65
33, 65
33, 64
34, 65
34, 65
59, 62
58, 61
57, 61
58, 61
58, 60
58, 61
59, 62
60, 62
61, 62
61, 62
54, 60
53, 59
53, 58
54, 59
55, 58
55, 58
69, 60
69, 61
68, 62
69, 61
69, 60
68, 60
68, 60
28, 53
27, 52
26, 51
25, 51
24, 50
25, 49
24, 50
24, 50
44, 50
44, 49
45, 49
46, 50
46, 51
46, 51
46, 63
46, 64
47, 63
46, 62
45, 61
44, 62
45, 63
44, 64
43, 63
44, 62
44, 62
47, 40
46, 41
47, 42
48, 42
49, 42
48, 41
49, 42
49, 42
52, 43
52, 44
53, 43
52, 42
52, 41
51, 40
50, 39
50, 40
49, 40
49, 40
67, 61
67, 62
68, 61
68, 62
67, 61
67, 61
43, 63
44, 64
44, 65
44, 66
44, 67
45, 67
44, 66
43, 67
42, 67
42, 67
62, 62
62, 63
61, 64
62, 64
63, 63
64, 64
64, 64
35, 66
36, 66
35, 65
35, 66
36, 67
37, 68
37, 69
38, 70
37, 71
37, 71
54, 64
55, 63
56, 63
56, 62
55, 61
56, 61
55, 60
55, 60
49, 41
49, 40
49, 41
49, 40
49, 39
50, 40
50, 40
41, 65
41, 66
40, 66
40, 65
41, 65
41, 66
40, 67
40, 67
25, 50
26, 49
25, 50
24, 49
23, 50
23, 51
24, 50
25, 50
25, 50
54, 58
53, 58
52, 59
53, 60
52, 61
53, 62
53, 63
53, 63
45, 51
46, 52
45, 53
44, 54
43, 54
42, 53
43, 53
43, 53
50, 39
51, 40
52, 39
52, 38
53, 38
53, 37
54, 36
54, 35
54, 35
65, 73
64, 73
64, 72
64, 73
63, 72
62, 71
63, 72
63, 72
64, 75
63, 75
64, 75
63, 74
62, 74
62, 75
62, 75
62, 77
63, 78
63, 77
62, 77
63, 76
64, 77
64, 77
60, 73
61, 73
62, 74
63, 75
63, 76
63, 77
64, 78
64, 78
57, 80
58, 79
57, 78
58, 78
59, 79
58, 78
57, 78
57, 78
59, 78
58, 78
59, 77
58, 76
59, 75
58, 74
57, 73
58, 74
58, 74
54, 71
55, 72
54, 73
53, 72
54, 71
54, 70
54, 70
53, 77
52, 78
53, 79
54, 80
54, 79
55, 80
55, 80
56, 77
56, 76
57, 76
58, 76
58, 75
57, 76
58, 77
57, 78
57, 79
57, 79
66, 80
67, 81
66, 82
67, 83
68, 83
69, 83
70, 84
70, 85
69, 86
69, 86
59, 78
60, 78
61, 79
62, 78
61, 77
60, 78
61, 78
61, 78
69, 85
68, 86
67, 86
66, 86
65, 85
65, 86
65, 86
58, 79
58, 80
59, 80
60, 79
59, 78
59, 78
63, 77
64, 76
63, 77
62, 77
63, 76
64, 77
63, 77
63, 77
63, 76
64, 77
63, 78
62, 79
62, 78
63, 77
63, 77
63, 71
62, 70
63, 69
63, 68
62, 68
63, 67
62, 68
61, 68
62, 68
62, 67
62, 67
54, 69
55, 68
56, 67
57, 68
56, 68
57, 67
57, 67
59, 75
59, 74
59, 75
59, 76
60, 75
59, 75
59, 75
60, 79
61, 80
62, 80
62, 81
62, 82
62, 81
63, 82
62, 83
63, 82
63, 82
57, 80
58, 81
58, 82
58, 83
58, 84
57, 83
57, 83
55, 81
56, 80
57, 81
58, 81
57, 81
57, 80
58, 81
58, 81
64, 77
64, 76
63, 75
64, 75
65, 74
64, 74
64, 75
64, 74
64, 74
41, 48
41, 47
42, 47
43, 47
43, 46
44, 46
44, 45
45, 46
45, 46
51, 51
52, 52
53, 52
53, 51
53, 50
52, 50
53, 51
52, 52
53, 51
52, 50
52, 50
50, 61
49, 61
50, 61
49, 61
50, 61
50, 61
45, 67
45, 66
46, 66
47, 67
46, 67
45, 66
45, 67
45, 66
45, 66
55, 62
56, 63
55, 64
55, 63
54, 63
54, 63
33, 61
33, 60
32, 59
32, 58
32, 59
32, 60
33, 60
32, 60
33, 59
32, 59
32, 59
54, 54
53, 54
52, 55
51, 56
52, 57
52, 57
46, 68
45, 67
44, 68
43, 68
43, 69
43, 68
43, 68
28, 55
29, 56
30, 57
29, 57
28, 58
29, 59
29, 59
47, 64
46, 63
45, 62
45, 63
44, 62
45, 63
45, 63
34, 61
35, 62
35, 63
36, 62
35, 63
35, 62
36, 63
37, 62
38, 63
38, 63
37, 63
38, 62
38, 63
37, 63
37, 64
37, 64
55, 64
55, 65
56, 64
57, 65
56, 65
55, 65
56, 65
56, 65
51, 60
52, 61
51, 62
50, 62
49, 61
50, 62
49, 61
50, 62
50, 61
51, 61
51, 61
53, 51
53, 50
52, 51
52, 52
52, 51
53, 52
54, 53
54, 53
46, 67
47, 67
47, 66
47, 65
48, 65
49, 66
49, 66
30, 60
30, 61
30, 60
31, 60
30, 59
29, 59
28, 58
28, 58
42, 67
41, 66
40, 67
40, 68
41, 68
41, 68
46, 63
45, 64
45, 65
44, 65
43, 66
42, 66
42, 67
42, 68
42, 68
44, 47
44, 46
43, 46
44, 46
44, 47
44, 47
51, 58
51, 57
52, 56
52, 55
53, 54
53, 55
53, 55
31, 58
30, 58
29, 59
30, 60
30, 61
31, 61
30, 60
31, 61
31, 61
32, 61
33, 62
33, 63
34, 64
33, 65
33, 66
34, 67
34, 67
51, 62
52, 61
53, 62
54, 62
55, 61
54, 62
55, 61
56, 61
55, 61
55, 62
55, 62
53, 53
54, 54
54, 55
54, 56
55, 57
56, 58
55, 57
54, 56
53, 55
53, 55
45, 46
45, 45
44, 45
45, 46
45, 45
46, 45
46, 44
46, 43
45, 44
44, 43
44, 43
48, 66
47, 65
46, 66
47, 67
48, 67
48, 68
48, 69
47, 68
47, 68
53, 54
52, 54
52, 55
51, 55
52, 55
51, 56
51, 56
29, 57
29, 58
30, 59
30, 60
29, 61
28, 60
28, 59
29, 58
29, 58
40, 68
41, 67
42, 66
43, 65
44, 64
45, 63
46, 63
46, 63
37, 63
37, 64
38, 65
37, 65
37, 66
37, 67
37, 67
56, 64
56, 65
57, 64
58, 63
58, 64
57, 64
56, 63
55, 63
55, 63
43, 68
44, 69
43, 69
42, 69
43, 68
44, 67
43, 67
43, 67
29, 57
28, 56
27, 55
26, 55
27, 56
28, 56
27, 56
28, 56
28, 57
27, 56
27, 56
44, 66
45, 65
44, 66
43, 67
44, 67
43, 67
43, 66
42, 67
41, 67
41, 67
44, 44
44, 45
43, 46
42, 47
43, 48
42, 48
43, 47
43, 47
38, 68
39, 69
39, 70
40, 69
41, 69
41, 70
40, 69
39, 68
39, 67
39, 67
50, 57
49, 56
48, 55
49, 55
50, 56
50, 55
50, 55
54, 63
55, 64
54, 64
53, 64
54, 65
55, 66
54, 65
54, 64
54, 64
34, 66
33, 67
33, 66
32, 66
31, 66
31, 67
32, 68
33, 68
34, 68
35, 67
35, 67
45, 62
45, 63
44, 64
44, 65
45, 66
44, 65
43, 66
43, 65
43, 66
43, 67
43, 67
52, 55
52, 56
52, 57
51, 56
50, 57
49, 57
49, 56
49, 55
49, 55
48, 69
47, 68
48, 67
47, 66
47, 67
47, 67
56, 64
55, 63
54, 63
53, 64
52, 65
52, 64
52, 63
51, 63
51, 63
51, 55
51, 54
52, 55
51, 54
50, 54
50, 54
26, 57
27, 58
26, 59
27, 60
26, 60
26, 60
39, 68
38, 67
39, 67
38, 68
38, 67
38, 68
37, 69
38, 70
39, 69
39, 69
51, 64
50, 64
49, 64
49, 65
48, 64
48, 65
48, 66
48, 65
48, 65
43, 46
44, 46
43, 46
44, 46
45, 45
46, 46
45, 45
45, 44
45, 44
48, 55
49, 56
50, 56
49, 57
49, 58
50, 57
51, 56
52, 55
51, 55
51, 55
42, 66
41, 67
42, 68
41, 69
41, 68
41, 67
42, 68
43, 68
44, 69
45, 70
45, 70
48, 68
49, 68
50, 69
49, 69
48, 70
48, 69
49, 68
50, 67
51, 68
52, 68
52, 68
40, 68
41, 68
41, 67
42, 68
43, 69
43, 69
34, 67
33, 67
33, 66
34, 66
33, 66
32, 65
31, 64
30, 64
29, 64
29, 64
55, 64
54, 64
53, 63
54, 64
55, 63
56, 64
56, 64
52, 67
51, 67
50, 68
51, 67
51, 66
51, 67
52, 66
51, 65
50, 65
51, 66
51, 66
28, 65
29, 66
30, 66
31, 65
30, 64
29, 64
29, 64
57, 65
57, 66
57, 67
58, 68
57, 67
56, 66
55, 66
55, 67
54, 68
54, 68
48, 66
47, 65
48, 66
49, 66
48, 67
47, 66
46, 65
46, 65
42, 70
43, 69
43, 68
43, 69
42, 68
41, 67
42, 68
42, 68
52, 54
53, 55
53, 54
52, 53
53, 54
52, 54
51, 54
52, 54
51, 55
50, 55
50, 55
26, 59
25, 60
26, 60
27, 61
27, 60
28, 61
28, 61
38, 69
39, 68
38, 68
39, 68
40, 69
39, 68
38, 69
38, 69
44, 70
43, 69
42, 69
43, 70
43, 71
43, 70
42, 71
41, 70
42, 70
41, 71
41, 71
45, 43
45, 42
44, 43
45, 42
44, 43
45, 43
44, 42
44, 43
43, 43
42, 42
42, 42
50, 53
50, 52
51, 51
50, 51
50, 50
51, 50
51, 50
45, 65
46, 65
47, 66
46, 67
46, 66
46, 67
45, 67
45, 68
45, 68
54, 67
55, 67
55, 66
54, 65
54, 66
54, 66
27, 60
26, 61
27, 62
28, 63
27, 62
27, 61
28, 62
28, 61
28, 61
50, 49
49, 48
50, 49
50, 48
49, 47
48, 47
48, 47
41, 42
42, 42
41, 42
42, 42
42, 43
43, 42
44, 41
44, 41
29, 63
28, 62
29, 62
30, 62
31, 62
31, 63
30, 64
30, 64
41, 69
40, 69
39, 70
39, 71
40, 70
39, 69
39, 68
39, 68
42, 72
41, 73
42, 74
42, 73
41, 74
42, 74
41, 73
41, 72
41, 72
49, 55
49, 56
48, 56
49, 56
50, 57
51, 58
50, 58
50, 58
37, 69
37, 70
36, 71
36, 72
35, 71
34, 71
35, 72
36, 73
35, 74
35, 74
50, 67
50, 68
50, 69
51, 70
51, 69
51, 70
51, 70
43, 40
43, 41
42, 42
43, 41
44, 40
43, 40
43, 41
42, 41
43, 42
43, 42
42, 73
43, 73
42, 73
43, 72
44, 73
43, 72
42, 72
43, 73
42, 72
42, 72
52, 69
52, 70
53, 71
54, 71
55, 72
55, 73
54, 72
55, 72
55, 72
30, 65
30, 64
30, 65
30, 66
31, 67
30, 66
29, 67
30, 67
31, 68
31, 68
47, 46
47, 47
46, 48
47, 48
47, 49
46, 49
47, 49
47, 49
38, 68
39, 69
38, 70
39, 69
40, 70
41, 70
41, 71
41, 70
40, 69
40, 69
54, 67
55, 67
54, 66
53, 66
54, 67
54, 67
49, 58
50, 57
51, 57
51, 58
50, 58
50, 57
51, 56
52, 56
52, 56
27, 61
27, 60
26, 60
25, 59
24, 59
24, 58
25, 59
25, 59
36, 73
35, 74
34, 74
35, 73
36, 73
35, 72
34, 71
35, 72
36, 71
37, 70
37, 70
45, 67
45, 66
44, 65
43, 64
44, 64
44, 65
44, 65
30, 68
31, 69
31, 68
32, 69
32, 68
31, 68
32, 68
33, 67
33, 67
44, 41
44, 40
43, 40
44, 41
44, 42
45, 42
46, 43
46, 44
46, 44
37, 71
37, 72
36, 72
37, 73
37, 72
36, 72
36, 73
35, 72
35, 73
36, 73
36, 73
54, 66
54, 67
53, 68
52, 68
53, 69
52, 68
51, 69
50, 68
51, 67
51, 67
43, 66
42, 65
41, 64
42, 64
43, 63
42, 64
41, 63
41, 63
56, 72
55, 73
54, 73
55, 72
55, 71
56, 71
55, 70
54, 69
55, 70
55, 70
48, 49
49, 49
50, 50
49, 50
50, 51
50, 51
53, 57
54, 56
53, 57
52, 56
52, 55
52, 55
39, 70
39, 69
39, 68
38, 68
39, 68
38, 68
37, 69
36, 70
35, 71
34, 71
34, 71
41, 72
40, 71
39, 71
39, 70
39, 69
39, 68
40, 68
41, 68
41, 68
26, 59
25, 59
26, 59
27, 60
27, 61
26, 61
25, 62
25, 62
35, 70
35, 71
36, 71
35, 70
34, 69
33, 69
32, 69
32, 69
54, 69
55, 69
55, 70
54, 71
53, 70
53, 70
24, 63
24, 62
23, 63
22, 63
23, 63
24, 63
25, 62
26, 61
27, 60
27, 61
27, 61
40, 62
39, 63
39, 62
40, 62
39, 62
39, 61
39, 61
51, 66
50, 67
51, 66
51, 65
50, 64
49, 64
48, 64
48, 64
35, 74
35, 73
36, 72
36, 71
36, 70
36, 70
34, 66
33, 66
32, 66
32, 67
31, 66
30, 67
30, 66
30, 67
31, 68
31, 69
31, 69
47, 44
46, 43
45, 43
45, 42
44, 41
45, 42
46, 43
47, 43
48, 44
47, 43
47, 43
49, 52
50, 51
51, 51
52, 51
51, 51
52, 52
53, 52
53, 51
52, 50
52, 49
52, 49
42, 67
41, 67
42, 67
43, 66
44, 66
43, 67
42, 66
42, 65
41, 65
41, 65
52, 54
52, 55
53, 55
54, 56
54, 55
53, 55
54, 54
53, 54
52, 55
51, 56
51, 56
42, 66
42, 65
41, 64
42, 63
42, 64
41, 64
42, 63
41, 62
40, 61
40, 62
40, 62
52, 57
53, 58
54, 58
54, 59
54, 58
54, 59
55, 59
54, 60
55, 59
55, 59
54, 70
55, 71
54, 71
54, 70
55, 70
55, 71
54, 72
54, 71
54, 71
28, 62
29, 62
28, 62
27, 62
27, 61
26, 61
25, 61
25, 60
24, 59
24, 58
24, 58
51, 49
52, 48
52, 47
53, 48
53, 47
54, 46
53, 46
53, 46
49, 65
50, 65
50, 64
50, 65
49, 65
50, 64
51, 63
51, 64
51, 64
32, 70
31, 70
31, 69
30, 68
29, 67
28, 67
29, 67
29, 66
29, 66
30, 68
29, 67
30, 68
31, 67
30, 66
30, 66
39, 62
39, 63
40, 64
41, 65
40, 66
41, 65
42, 65
42, 66
43, 67
42, 67
42, 67
37, 70
38, 71
38, 72
37, 72
38, 73
39, 73
40, 73
40, 72
40, 72
47, 42
48, 41
49, 40
49, 39
50, 39
50, 40
51, 41
52, 41
51, 40
51, 41
51, 41
41, 68
41, 69
40, 69
39, 69
39, 70
39, 70
25, 58
24, 58
24, 57
23, 56
22, 55
22, 56
21, 56
22, 55
22, 56
23, 57
23, 57
30, 65
31, 64
30, 64
31, 63
30, 63
29, 64
29, 64
50, 41
49, 41
50, 41
49, 41
50, 41
51, 42
51, 43
51, 42
50, 42
51, 41
51, 41
41, 73
42, 74
43, 75
44, 75
44, 76
44, 75
45, 74
45, 73
45, 73
50, 64
49, 64
50, 65
50, 64
49, 65
49, 65
54, 58
55, 57
55, 58
56, 59
55, 58
55, 58
54, 70
53, 69
52, 69
53, 69
52, 68
53, 68
54, 68
55, 67
55, 68
55, 67
55, 67
39, 62
40, 61
41, 61
41, 62
41, 61
41, 60
40, 61
41, 60
42, 61
42, 61
52, 47
51, 47
52, 48
51, 47
52, 46
52, 45
53, 46
53, 47
53, 47
29, 65
30, 64
29, 64
29, 65
28, 64
28, 65
29, 66
30, 65
30, 65
44, 72
45, 73
44, 73
45, 74
46, 73
47, 74
46, 73
47, 74
47, 73
47, 73
49, 64
48, 64
47, 63
48, 64
47, 64
47, 64
24, 56
25, 56
26, 56
27, 56
28, 55
28, 55
29, 65
30, 64
29, 64
30, 63
31, 63
31, 62
31, 61
30, 61
31, 60
31, 60
41, 62
42, 61
41, 62
42, 63
41, 63
42, 63
41, 64
42, 64
41, 63
42, 64
42, 64
56, 57
57, 58
58, 59
59, 58
59, 57
60, 58
60, 59
60, 59
55, 66
55, 67
54, 67
54, 68
55, 67
56, 68
57, 69
58, 68
57, 68
58, 68
58, 68
30, 63
31, 63
30, 64
31, 64
31, 63
30, 63
31, 64
31, 64
53, 48
54, 48
53, 47
54, 48
53, 47
54, 46
53, 46
54, 46
53, 47
53, 47
52, 41
53, 42
53, 43
52, 42
51, 41
52, 42
52, 42
39, 69
38, 70
38, 71
37, 72
36, 72
37, 71
37, 70
37, 70
32, 65
32, 64
33, 65
33, 64
33, 65
33, 65
61, 60
62, 60
62, 59
61, 58
60, 58
60, 58
42, 65
43, 64
44, 64
44, 65
44, 66
45, 67
44, 67
44, 67
48, 65
47, 65
48, 65
48, 66
48, 67
47, 67
47, 67
29, 54
29, 55
28, 56
29, 55
29, 54
29, 55
28, 56
27, 57
28, 57
28, 57
52, 46
53, 46
52, 45
51, 44
51, 43
51, 43
32, 60
32, 59
33, 58
33, 59
32, 60
32, 59
32, 58
32, 59
32, 59
36, 69
36, 68
36, 69
36, 70
37, 70
38, 69
37, 68
38, 67
38, 67
53, 41
52, 42
53, 42
54, 41
53, 41
54, 40
53, 39
53, 40
53, 40
48, 73
47, 72
47, 71
46, 72
46, 71
46, 72
46, 73
47, 73
48, 74
48, 74
59, 69
58, 69
59, 68
58, 68
57, 68
58, 69
58, 69
45, 68
45, 67
46, 67
45, 67
44, 67
43, 68
42, 68
42, 68
49, 74
49, 75
50, 76
50, 75
50, 74
50, 74
28, 56
29, 55
28, 55
27, 55
28, 56
27, 55
26, 56
25, 57
26, 56
26, 57
26, 57
58, 70
57, 70
57, 71
56, 71
57, 70
56, 70
57, 71
58, 71
58, 71
33, 58
33, 59
32, 59
33, 58
33, 59
32, 58
32, 58
39, 66
39, 67
38, 66
39, 65
39, 64
39, 63
39, 62
40, 61
40, 61
54, 39
53, 39
54, 40
55, 39
56, 38
56, 38
50, 44
51, 45
50, 45
51, 44
52, 45
52, 45
61, 59
62, 58
62, 59
63, 59
64, 60
65, 59
66, 60
66, 60
46, 67
45, 68
44, 69
43, 68
44, 68
45, 69
46, 70
47, 70
47, 71
46, 71
46, 71
32, 64
31, 64
32, 64
33, 64
34, 65
34, 64
34, 64
47, 72
46, 73
47, 73
46, 74
46, 73
46, 74
47, 74
47, 73
47, 74
47, 74
39, 61
40, 62
39, 62
39, 61
40, 62
39, 63
39, 64
40, 64
39, 64
39, 64
41, 69
42, 69
43, 70
42, 71
43, 71
43, 72
42, 72
43, 71
43, 71
67, 60
67, 59
66, 60
66, 61
66, 62
65, 61
64, 60
65, 61
65, 60
65, 60
57, 37
58, 37
59, 36
58, 35
58, 36
57, 36
58, 35
58, 35
33, 59
34, 59
35, 58
35, 59
36, 60
35, 61
35, 60
35, 60
50, 73
50, 74
49, 73
48, 72
49, 71
49, 71
51, 45
52, 46
52, 45
53, 45
54, 46
55, 45
56, 44
56, 44
25, 56
26, 55
25, 56
24, 56
24, 57
24, 56
23, 55
22, 55
23, 56
23, 56
35, 64
36, 65
35, 65
36, 65
37, 66
38, 67
37, 68
37, 68
59, 70
58, 69
59, 69
60, 70
61, 71
62, 71
63, 72
63, 72
50, 71
51, 71
50, 72
50, 73
51, 74
52, 73
51, 74
52, 74
53, 75
53, 75
38, 67
39, 68
40, 69
41, 69
42, 69
43, 70
42, 70
41, 69
41, 69
55, 43
55, 44
54, 43
54, 42
53, 43
52, 44
52, 44
66, 61
66, 62
65, 62
64, 63
64, 62
63, 61
63, 62
62, 61
62, 61
57, 36
57, 35
57, 34
56, 35
57, 36
57, 35
56, 35
57, 36
57, 36
36, 60
35, 59
34, 59
35, 59
36, 58
37, 57
37, 56
38, 57
38, 57
23, 55
24, 54
23, 55
24, 54
24, 55
24, 55
48, 75
49, 74
48, 74
47, 75
46, 75
47, 75
46, 74
47, 74
47, 74
63, 73
62, 73
63, 73
64, 72
65, 71
65, 71
38, 64
37, 63
38, 62
38, 63
37, 64
37, 63
37, 64
37, 65
38, 64
38, 65
38, 65
44, 71
44, 70
43, 70
44, 69
43, 69
44, 68
43, 68
44, 69
45, 68
46, 68
46, 68
66, 72
66, 71
67, 70
68, 70
69, 70
69, 70
47, 67
48, 68
49, 69
50, 69
50, 70
49, 69
50, 70
49, 69
48, 68
48, 68
56, 36
55, 37
56, 36
57, 36
56, 37
56, 36
55, 35
54, 34
54, 34
40, 68
41, 67
41, 66
42, 66
43, 65
42, 65
43, 65
44, 66
43, 66
42, 65
42, 65
54, 76
53, 77
54, 78
53, 77
52, 76
51, 76
51, 76
48, 75
48, 76
48, 77
48, 76
47, 76
46, 77
46, 78
46, 78
39, 65
38, 65
37, 66
36, 67
37, 68
36, 69
37, 70
36, 70
37, 71
37, 71
63, 62
64, 63
65, 64
65, 65
66, 66
66, 66
25, 55
24, 56
24, 57
23, 57
22, 56
21, 56
21, 57
22, 57
22, 57
53, 44
52, 43
52, 42
52, 41
53, 42
52, 41
52, 42
53, 41
53, 41
38, 56
37, 55
36, 56
35, 55
35, 54
35, 53
35, 52
34, 52
34, 52
21, 57
22, 56
22, 57
23, 56
24, 55
23, 56
24, 56
24, 56
55, 34
