with,,without,
43,77,58,72
44,77,69,72
60,77,52,72
61,77,49,72
60,77,63,72
63,77,56,72
64,77,47,72
43,77,35,72
44,77,36,72
43,77,36,72
65,77,37,72
64,77,36,72
63,77,36,72
63,77,35,72
63,77,34,72
63,77,34,72
46,77,35,72
47,77,35,72
48,77,35,72
48,77,38,72
49,77,39,72
48,77,40,72
60,77,40,72
62,77,38,72
62,77,40,72
51,77,39,72
51,77,41,72
51,77,41,72
51,77,35,72
52,77,34,72
51,77,33,72
54,77,36,72
53,77,37,72
51,77,34,72
51,77,35,72
51,77,32,72
50,77,31,72
31,77,30,72
56,77,30,72
66,77,30,72
66,77,31,72
49,77,32,72
49,77,32,72
61,77,34,72
55,77,35,72
65,77,35,72
66,77,35,72
67,77,36,72
68,77,36,72
68,77,34,72
59,77,34,72
59,77,36,72
61,77,53,72
57,77,53,72
58,77,37,72
58,77,43,72
59,77,53,72
64,77,58,72
64,77,58,72
59,77,57,72
56,77,56,72
56,77,46,72
65,77,54,72
64,77,63,72
63,77,56,72
63,77,66,72
63,77,58,72
59,77,59,72
59,77,60,72
58,77,61,72
58,77,62,72
53,77,62,72
54,77,62,72
54,77,65,72
62,77,69,72
60,77,55,72
59,77,60,72
56,77,50,72
66,77,66,72
61,77,50,72
46,77,52,72
50,77,62,72
59,77,54,72
52,77,54,72
59,77,59,72
62,77,50,72
47,77,50,72
61,77,62,72
68,77,63,72
68,77,63,72
47,77,63,72
60,77,63,72
54,77,63,72
54,77,63,72
43,77,63,72
47,77,63,72
60,77,63,72
60,77,50,72
60,77,60,72
57,77,60,72
57,77,61,72
48,77,61,72
48,77,59,72
49,77,60,72
50,77,58,72
50,77,59,72
48,77,58,72
51,77,58,72
50,77,55,72
55,77,52,72
64,77,54,72
54,77,51,72
57,77,51,72
65,77,51,72
62,77,50,72
60,77,49,72
56,77,62,72
62,77,62,72
57,77,29,72
64,77,51,72
64,77,51,72
56,77,56,72
56,77,55,72
57,77,63,72
56,77,51,72
63,77,54,72
63,77,54,72
62,77,62,72
58,77,59,72
65,77,61,72
65,77,61,72
65,77,54,72
65,77,55,72
63,77,56,72
63,77,57,72
63,77,57,72
61,77,59,72
61,77,57,72
63,77,48,72
62,77,48,72
64,77,57,72
54,77,47,72
47,77,53,72
54,77,64,72
58,77,52,72
52,77,45,72
61,77,51,72
61,77,44,72
44,77,51,72
54,77,54,72
54,77,53,72
50,77,42,72
66,77,56,72
65,77,56,72
66,77,54,72
67,77,53,72
67,77,53,72
68,77,39,72
65,77,42,72
65,77,42,72
62,77,44,72
64,77,64,72
55,77,48,72
54,77,49,72
54,77,48,72
66,77,48,72
65,77,48,72
65,77,68,72
53,77,68,72
53,77,67,72
53,77,68,72
53,77,69,72
56,77,60,72
55,77,60,72
55,77,59,72
53,77,60,72
51,77,61,72
51,77,69,72
49,77,60,72
50,77,57,72
50,77,57,72
52,77,51,72
53,77,55,72
58,77,41,72
53,77,42,72
54,77,42,72
55,77,43,72
56,77,44,72
57,77,45,72
57,77,46,72
60,77,47,72
60,77,47,72
64,77,54,72
67,77,53,72
55,77,56,72
63,77,68,72
58,77,54,72
55,77,57,72
66,77,57,72
66,77,61,72
66,77,61,72
56,77,62,72
56,77,62,72
59,77,61,72
57,77,62,72
59,77,61,72
58,77,61,72
63,77,60,72
57,77,61,72
59,77,62,72
64,77,52,72
68,77,53,72
69,77,44,72
61,77,52,72
63,77,56,72
63,77,56,72
61,77,45,72
62,77,56,72
61,77,61,72
61,77,45,72
60,77,42,72
61,77,42,72
64,77,57,72
50,77,59,72
58,77,58,72
58,77,58,72
62,77,58,72
61,77,58,72
56,77,58,72
58,77,59,72
50,77,59,72
54,77,60,72
51,77,60,72
52,77,60,72
65,77,60,72
63,77,58,72
64,77,59,72
64,77,58,72
65,77,58,72
65,77,58,72
64,77,57,72
62,77,57,72
63,77,58,72
66,77,58,72
59,77,57,72
60,77,57,72
60,77,58,72
43,77,58,72
47,77,57,72
53,77,58,72
55,77,41,72
55,77,63,72
57,77,66,72
56,77,66,72
59,77,60,72
59,77,61,72
57,77,61,72
57,77,53,72
57,77,67,72
63,77,56,72
57,77,56,72
64,77,56,72
56,77,56,72
58,77,45,72
52,77,46,72
60,77,68,72
64,77,66,72
63,77,65,72
52,77,58,72
62,77,57,72
55,77,56,72
58,77,61,72
58,77,53,72
64,77,52,72
54,77,53,72
53,77,45,72
54,77,59,72
55,77,64,72
61,77,46,72
62,77,60,72
63,77,36,72
63,77,53,72
59,77,41,72
58,77,62,72
65,77,49,72
67,77,36,72
67,77,54,72
60,77,32,72
61,77,39,72
61,77,68,72
61,77,36,72
55,77,30,72
54,77,46,72
59,77,35,72
52,77,61,72
60,77,34,72
63,77,34,72
52,77,34,72
53,77,34,72
55,77,36,72
68,77,36,72
60,77,35,72
59,77,33,72
58,77,33,72
58,77,34,72
57,77,33,72
57,77,34,72
65,77,35,72
64,77,35,72
62,77,42,72
62,77,41,72
63,77,41,72
65,77,41,72
62,77,41,72
61,77,42,72
60,77,41,72
60,77,41,72
59,77,41,72
58,77,39,72
65,77,40,72
59,77,42,72
61,77,41,72
61,77,49,72
64,77,43,72
60,77,62,72
59,77,46,72
59,77,52,72
54,77,54,72
57,77,55,72
65,77,56,72
58,77,56,72
56,77,56,72
57,77,56,72
64,77,54,72
44,77,62,72
61,77,63,72
59,77,64,72
46,77,65,72
67,77,65,72
59,77,61,72
53,77,59,72
53,77,59,72
53,77,51,72
53,77,51,72
56,77,52,72
56,77,52,72
65,77,52,72
62,77,52,72
64,77,52,72
63,77,45,72
64,77,45,72
64,77,62,72
58,77,63,72
53,77,58,72
58,77,55,72
44,77,55,72
63,77,55,72
61,77,54,72
54,77,59,72
57,77,53,72
67,77,53,72
54,77,54,72
52,77,50,72
43,77,54,72
43,77,54,72
49,77,58,72
58,77,44,72
58,77,38,72
64,77,50,72
65,77,49,72
65,77,56,72
65,77,56,72
65,77,52,72
65,77,59,72
58,77,59,72
53,77,57,72
65,77,60,72
65,77,60,72
56,77,61,72
57,77,61,72
58,77,58,72
59,77,65,72
59,77,38,72
57,77,38,72
57,77,61,72
57,77,61,72
57,77,69,72
57,77,69,72
57,77,58,72
55,77,65,72
58,77,58,72
58,77,56,72
46,77,62,72
56,77,62,72
56,77,62,72
56,77,62,72
56,77,62,72
56,77,60,72
56,77,61,72
62,77,61,72
58,77,61,72
50,77,61,72
61,77,62,72
62,77,62,72
57,77,63,72
53,77,63,72
53,77,57,72
61,77,58,72
59,77,59,72
59,77,62,72
59,77,59,72
57,77,56,72
58,77,57,72
52,77,63,72
53,77,62,72
59,77,52,72
49,77,51,72
49,77,55,72
49,77,48,72
49,77,43,72
49,77,64,72
53,77,58,72
56,77,63,72
60,77,61,72
52,77,66,72
64,77,60,72
56,77,60,72
45,77,59,72
69,77,61,72
48,77,65,72
48,77,64,72
44,77,64,72
54,77,64,72
47,77,62,72
48,77,61,72
49,77,61,72
48,77,59,72
47,77,62,72
48,77,64,72
54,77,64,72
48,77,65,72
47,77,64,72
48,77,64,72
47,77,64,72
49,77,64,72
49,77,63,72
56,77,64,72
55,77,64,72
50,77,64,72
50,77,63,72
56,77,39,72
57,77,38,72
51,77,38,72
52,77,34,72
52,77,33,72
50,77,32,72
50,77,65,72
53,77,66,72
64,77,67,72
64,77,34,72
50,77,35,72
50,77,36,72
62,77,67,72
62,77,67,72
59,77,67,72
60,77,67,72
60,77,36,72
68,77,33,72
67,77,53,72
66,77,38,72
65,77,62,72
64,77,54,72
64,77,54,72
64,77,63,72
64,77,54,72
68,77,58,72
54,77,58,72
60,77,58,72
54,77,58,72
54,77,58,72
67,77,66,72
58,77,66,72
59,77,52,72
59,77,52,72
56,77,57,72
57,77,58,72
59,77,58,72
62,77,57,72
62,77,61,72
62,77,61,72
55,77,59,72
59,77,58,72
59,77,56,72
54,77,57,72
55,77,58,72
62,77,58,72
61,77,59,72
61,77,48,72
54,77,51,72
68,77,54,72
70,77,51,72
60,77,42,72
56,77,68,72
56,77,68,72
65,77,51,72
66,77,50,72
66,77,49,72
66,77,48,72
55,77,47,72
59,77,46,72
44,77,45,72
58,77,44,72
66,77,43,72
56,77,43,72
56,77,49,72
58,77,59,72
44,77,45,72
50,77,45,72
49,77,35,72
58,77,45,72
55,77,46,72
57,77,62,72
55,77,42,72
54,77,46,72
54,77,48,72
42,77,34,72
51,77,34,72
63,77,34,72
58,77,34,72
55,77,34,72
62,77,34,72
62,77,60,72
55,77,61,72
59,77,63,72
58,77,53,72
58,77,51,72
61,77,52,72
59,77,52,72
61,77,48,72
56,77,48,72
51,77,68,72
61,77,68,72
66,77,53,72
55,77,52,72
57,77,50,72
59,77,52,72
65,77,51,72
57,77,51,72
59,77,56,72
58,77,56,72
59,77,54,72
57,77,54,72
65,77,54,72
52,77,59,72
61,77,55,72
63,77,62,72
63,77,62,72
63,77,62,72
53,77,62,72
56,77,63,72
59,77,56,72
61,77,57,72
64,77,57,72
64,77,54,72
63,77,64,72
63,77,59,72
63,77,62,72
54,77,63,72
54,77,64,72
51,77,64,72
52,77,60,72
52,77,60,72
57,77,65,72
57,77,65,72
57,77,57,72
61,77,57,72
59,77,58,72
59,77,58,72
53,77,57,72
61,77,56,72
45,77,57,72
59,77,56,72
59,77,55,72
41,77,56,72
54,77,56,72
54,77,65,72
54,77,64,72
53,77,63,72
35,77,63,72
35,77,58,72
33,77,59,72
34,77,58,72
32,77,57,72
31,77,58,72
31,77,39,72
28,77,58,72
28,77,56,72
29,77,47,72
32,77,58,72
33,77,44,72
30,77,38,72
34,77,38,72
30,77,38,72
26,77,38,72
26,77,38,72
27,77,38,72
28,77,38,72
29,77,47,72
27,77,58,72
27,77,58,72
28,77,61,72
27,77,61,72
27,77,59,72
27,77,59,72
27,77,58,72
28,77,59,72
44,77,23,72
45,77,23,72
27,77,57,72
26,77,58,72
43,77,51,72
45,77,22,72
27,77,47,72
28,77,46,72
28,77,46,72
64,77,45,72
53,77,46,72
59,77,45,72
59,77,48,72
55,77,56,72
38,77,56,72
38,77,53,72
38,77,53,72
38,77,62,72
38,77,62,72
40,77,63,72
38,77,63,72
38,77,56,72
38,77,58,72
38,77,58,72
38,77,56,72
38,77,55,72
68,77,63,72
68,77,64,72
63,77,65,72
53,77,66,72
59,77,66,72
59,77,66,72
54,77,56,72
38,77,59,72
38,77,43,72
38,77,63,72
38,77,69,72
38,77,58,72
38,77,72,72
63,77,54,72
60,77,55,72
65,77,54,72
41,77,63,72
41,77,52,72
41,77,61,72
41,77,71,72
41,77,53,72
41,77,43,72
62,77,50,72
38,77,47,72
38,77,43,72
38,77,42,72
38,77,41,72
38,77,41,72
38,77,40,72
63,77,36,72
58,77,36,72
62,77,37,72
42,77,37,72
43,77,35,72
44,77,37,72
45,77,38,72
46,77,38,72
46,77,59,72
60,77,66,72
60,77,58,72
60,77,58,72
67,77,58,72
60,77,64,72
59,77,64,72
60,77,55,72
61,77,64,72
62,77,61,72
62,77,58,72
62,77,58,72
53,77,59,72
58,77,60,72
58,77,61,72
55,77,62,72
55,77,63,72
55,77,63,72
57,77,62,72
58,77,65,72
56,77,65,72
56,77,67,72
53,77,67,72
65,77,66,72
65,77,55,72
60,77,53,72
59,77,52,72
52,77,60,72
54,77,62,72
56,77,55,72
41,77,54,72
66,77,42,72
54,77,47,72
57,77,51,72
54,77,53,72
54,77,40,72
49,77,40,72
59,77,53,72
63,77,66,72
54,77,53,72
53,77,64,72
48,77,52,72
47,77,59,72
48,77,60,72
47,77,62,72
47,77,46,72
48,77,63,72
49,77,64,72
52,77,64,72
68,77,56,72
53,77,52,72
54,77,57,72
54,77,51,72
58,77,54,72
58,77,57,72
57,77,61,72
60,77,57,72
60,77,56,72
59,77,55,72
52,77,55,72
52,77,57,72
65,77,57,72
61,77,58,72
60,77,58,72
59,77,56,72
58,77,56,72
58,77,57,72
33,77,58,72
62,77,59,72
53,77,59,72
53,77,58,72
59,77,59,72
59,77,59,72
45,77,66,72
58,77,52,72
58,77,61,72
58,77,47,72
60,77,47,72
60,77,56,72
60,77,61,72
60,77,59,72
54,77,57,72
53,77,44,72
57,77,43,72
58,77,52,72
59,77,52,72
60,77,59,72
61,77,52,72
61,77,70,72
53,77,70,72
53,77,54,72
53,77,48,72
60,77,56,72
56,77,63,72
58,77,63,72
59,77,50,72
64,77,53,72
64,77,53,72
57,77,63,72
58,77,63,72
62,77,67,72
65,77,67,72
58,77,62,72
57,77,62,72
49,77,61,72
59,77,61,72
54,77,63,72
49,77,62,72
44,77,62,72
56,77,63,72
54,77,62,72
68,77,61,72
46,77,61,72
46,77,65,72
48,77,64,72
54,77,60,72
54,77,51,72
43,77,50,72
48,77,51,72
60,78,57,72
62,78,51,72
53,78,59,72
53,78,50,72
52,78,51,72
62,78,64,72
58,78,37,72
57,78,55,72
55,78,52,72
53,78,49,72
59,78,60,72
54,78,51,72
56,78,57,72
56,78,47,72
55,78,40,72
61,78,38,72
61,78,57,72
57,78,63,72
55,78,43,72
58,78,37,72
61,78,44,72
52,78,44,72
52,78,43,72
62,78,42,72
56,78,42,72
56,78,40,72
53,78,42,72
61,78,36,72
61,78,40,72
56,78,42,72
57,78,42,72
63,78,34,72
64,78,34,72
53,78,44,72
50,78,36,72
60,78,36,72
51,78,36,72
64,78,36,72
61,78,39,72
52,78,33,72
60,78,33,72
50,78,33,72
62,78,32,72
61,78,28,72
61,78,29,72
60,78,28,72
56,78,30,72
56,78,27,72
51,78,27,72
56,78,26,72
61,78,26,72
54,78,27,72
51,78,27,72
53,78,28,72
56,78,27,72
60,78,26,72
61,78,25,72
62,78,25,72
62,78,27,72
58,78,53,72
59,78,53,72
59,78,42,72
58,78,43,72
59,78,43,72
60,78,62,72
59,78,49,72
54,78,46,72
53,78,62,72
61,78,40,72
57,78,40,72
66,78,50,72
66,78,63,72
56,78,64,72
56,78,65,72
59,78,66,72
51,78,66,72
51,78,55,72
51,78,54,72
51,78,62,72
62,78,61,72
51,78,60,72
51,78,60,72
62,78,57,72
62,78,54,72
56,78,53,72
63,78,53,72
51,78,65,72
51,78,60,72
62,78,57,72
62,78,56,72
61,78,57,72
58,78,40,72
55,78,53,72
54,78,60,72
53,78,49,72
52,78,38,72
52,78,38,72
52,78,56,72
52,78,52,72
52,78,58,72
52,78,37,72
52,78,37,72
51,78,37,72
61,78,37,72
57,78,37,72
58,78,37,72
46,78,37,72
58,78,37,72
57,78,37,72
57,78,37,72
60,78,37,72
60,78,56,72
60,78,59,72
57,78,52,72
57,78,52,72
57,78,40,72
64,78,51,72
64,78,51,72
54,78,52,72
69,78,51,72
55,78,51,72
61,78,50,72
65,78,51,72
54,78,51,72
55,78,52,72
55,78,53,72
55,78,53,72
58,78,51,72
64,78,51,72
64,78,39,72
58,78,38,72
59,78,57,72
54,78,58,72
66,78,39,72
64,78,39,72
65,78,39,72
64,78,40,72
64,78,41,72
55,78,42,72
57,78,43,72
57,78,44,72
63,78,44,72
54,78,56,72
55,78,40,72
47,78,40,72
65,78,52,72
55,78,52,72
42,78,59,72
55,78,56,72
55,78,56,72
54,78,64,72
53,78,64,72
52,78,47,72
51,78,56,72
51,78,55,72
51,78,55,72
51,78,55,72
51,78,60,72
51,78,56,72
51,78,57,72
51,78,58,72
63,78,59,72
62,78,60,72
41,78,60,72
54,78,58,72
65,78,57,72
47,78,62,72
44,78,59,72
62,78,46,72
61,78,60,72
61,78,65,72
61,78,58,72
60,78,48,72
60,78,56,72
51,78,65,72
60,78,57,72
55,78,44,72
60,78,40,72
56,78,50,72
58,78,61,72
58,78,57,72
52,78,35,72
55,78,55,72
64,78,54,72
64,78,54,72
57,78,33,72
64,78,36,72
59,78,36,72
60,78,55,72
61,78,54,72
61,78,53,72
63,78,53,72
57,78,37,72
56,78,36,72
59,78,35,72
55,78,33,72
60,78,33,72
60,78,33,72
63,78,34,72
63,78,33,72
68,78,33,72
62,78,33,72
63,78,33,72
63,78,34,72
71,78,35,72
72,78,36,72
73,78,35,72
73,78,34,72
73,78,53,72
73,78,53,72
73,78,55,72
73,78,55,72
73,78,59,72
73,78,58,72
65,78,58,72
52,78,32,72
51,78,29,72
50,78,57,72
50,78,58,72
63,78,60,72
55,78,30,72
52,78,31,72
49,78,27,72
56,78,68,72
59,78,67,72
49,78,31,72
55,78,30,72
56,78,30,72
54,78,67,72
54,78,68,72
59,78,69,72
59,78,68,72
48,78,69,72
52,78,69,72
50,78,72,72
53,78,72,72
53,78,73,72
43,78,71,72
59,78,71,72
51,78,70,72
63,78,67,72
49,78,67,72
57,78,65,72
58,78,64,72
52,78,64,72
52,78,65,72
52,78,65,72
52,78,65,72
52,78,64,72
64,78,63,72
54,78,60,72
57,78,60,72
57,78,59,72
66,78,50,72
56,78,65,72
55,78,55,72
56,78,52,72
56,78,65,72
56,78,38,72
49,78,65,72
65,78,54,72
59,78,59,72
47,78,58,72
63,78,55,72
69,78,60,72
67,78,53,72
48,78,59,72
59,78,51,72
58,78,65,72
57,78,69,72
56,78,62,72
55,78,66,72
54,78,57,72
54,78,58,72
47,78,57,72
61,78,57,72
49,78,66,72
47,78,67,72
54,78,66,72
56,78,66,72
56,78,57,72
51,78,56,72
55,78,56,72
54,78,56,72
53,78,60,72
52,78,49,72
53,78,64,72
55,78,54,72
48,78,71,72
50,78,62,72
51,78,63,72
53,78,63,72
54,78,57,72
53,78,38,72
54,78,61,72
53,78,64,72
54,78,34,72
55,78,33,72
55,78,32,72
56,78,31,72
53,78,30,72
55,78,29,72
57,78,28,72
57,78,27,72
54,78,26,72
37,78,26,72
59,78,63,72
60,78,48,72
57,78,50,72
57,78,58,72
63,78,70,72
58,78,50,72
49,78,62,72
60,78,47,72
60,78,40,72
65,78,62,72
61,78,50,72
65,78,49,72
51,78,48,72
51,78,47,72
60,78,46,72
58,78,45,72
61,78,44,72
63,78,43,72
65,78,42,72
53,78,41,72
52,78,41,72
49,78,42,72
65,78,54,72
60,78,56,72
50,78,47,72
50,78,45,72
51,78,46,72
63,78,45,72
67,78,45,72
67,78,44,72
48,78,44,72
70,78,43,72
50,78,40,72
58,78,40,72
54,78,40,72
55,78,39,72
56,78,38,72
57,78,39,72
58,78,39,72
59,78,38,72
60,78,64,72
61,78,65,72
62,78,66,72
63,78,66,72
63,78,48,72
53,78,66,72
53,78,44,72
49,78,49,72
53,78,42,72
52,78,65,72
52,78,52,72
53,78,56,72
57,78,57,72
55,78,58,72
56,78,58,72
57,78,54,72
58,78,65,72
58,78,53,72
57,78,53,72
56,78,60,72
55,78,61,72
58,78,62,72
58,78,63,72
60,78,64,72
60,78,65,72
47,78,65,72
58,78,66,72
58,78,51,72
56,78,63,72
60,78,63,72
63,78,62,72
50,78,52,72
50,78,62,72
50,78,51,72
55,78,51,72
55,78,58,72
62,78,58,72
61,78,60,72
60,78,60,72
59,78,59,72
64,78,41,72
59,78,35,72
51,78,55,72
51,78,53,72
59,78,56,72
59,78,55,72
59,78,54,72
59,78,53,72
59,78,52,72
52,78,51,72
60,78,50,72
59,78,49,72
59,78,48,72
58,78,47,72
59,78,47,72
60,78,53,72
59,78,54,72
60,78,60,72
59,78,68,72
60,78,44,72
57,78,44,72
58,78,42,72
57,78,56,72
64,78,39,72
65,78,49,72
66,78,46,72
67,78,42,72
67,78,43,72
57,78,43,72
56,78,40,72
57,78,43,72
50,78,37,72
50,78,38,72
52,78,36,72
51,78,36,72
53,78,36,72
53,78,36,72
53,78,33,72
53,78,35,72
51,78,34,72
51,78,36,72
50,78,36,72
51,78,32,72
50,78,37,72
61,78,36,72
62,78,36,72
63,78,35,72
64,78,34,72
64,78,28,72
61,78,27,72
54,78,27,72
54,78,26,72
61,78,27,72
61,78,28,72
55,78,27,72
55,78,28,72
68,78,28,72
63,78,52,72
67,78,54,72
61,78,43,72
67,78,56,72
67,78,67,72
61,78,33,72
61,78,56,72
62,78,56,72
62,78,60,72
62,78,62,72
61,78,51,72
68,78,66,72
68,78,55,72
70,78,54,72
51,78,54,72
69,78,53,72
68,78,64,72
52,78,64,72
68,78,64,72
52,78,58,72
52,78,56,72
53,78,55,72
53,78,55,72
52,78,61,72
52,78,67,72
60,78,70,72
53,78,70,72
53,78,50,72
56,78,62,72
52,78,42,72
52,78,56,72
52,78,56,72
35,78,53,72
36,78,50,72
37,78,67,72
38,78,51,72
38,78,51,72
56,78,68,72
56,78,57,72
55,78,58,72
58,78,59,72
58,78,60,72
61,78,61,72
56,78,62,72
63,78,63,72
61,78,63,72
55,78,63,72
59,78,58,72
59,78,58,72
59,78,54,72
55,78,44,72
63,78,43,72
57,78,42,72
54,78,42,72
62,78,41,72
57,78,42,72
57,78,42,72
65,78,53,72
64,78,47,72
64,78,58,72
64,78,46,72
56,78,64,72
55,78,64,72
59,78,62,72
60,78,54,72
60,78,61,72
66,78,64,72
62,78,62,72
54,78,63,72
57,78,66,72
46,78,61,72
54,78,62,72
61,78,61,72
49,78,62,72
68,78,62,72
54,78,61,72
63,78,62,72
48,78,53,72
56,78,67,72
55,78,59,72
59,78,64,72
58,78,57,72
58,78,54,72
59,78,50,72
60,78,66,72
60,78,54,72
61,78,52,72
62,78,50,72
63,78,49,72
64,78,52,72
65,78,56,72
65,78,56,72
58,78,32,72
56,78,44,72
57,78,32,72
58,78,56,72
59,78,58,72
60,78,59,72
60,78,57,72
53,78,56,72
64,78,56,72
64,78,56,72
58,78,55,72
63,78,55,72
62,78,54,72
61,78,63,71
60,78,40,71
60,78,64,71
60,78,63,71
66,78,64,71
66,78,65,71
59,78,32,71
58,78,33,71
58,78,31,71
67,78,30,71
60,78,28,71
60,78,27,71
63,78,28,71
57,78,28,71
57,78,27,71
54,78,59,71
62,78,62,71
59,78,57,71
52,78,54,71
50,78,54,71
50,78,54,71
45,78,45,71
61,78,55,71
52,78,56,71
55,78,57,71
66,78,57,71
53,78,57,71
64,78,57,71
52,78,59,71
52,78,58,71
70,78,50,71
42,78,50,71
44,78,50,71
58,78,63,71
59,78,66,71
59,78,56,71
59,78,51,71
43,78,61,71
43,78,56,71
44,78,53,71
44,78,41,71
44,78,52,71
43,78,44,71
46,78,43,71
46,78,47,71
64,78,54,71
47,78,51,71
46,78,52,71
48,78,53,71
51,78,48,71
51,78,47,71
52,78,48,71
52,78,47,71
51,78,47,71
51,78,48,71
52,78,37,71
50,78,60,71
50,78,62,71
50,78,62,71
52,78,45,71
52,78,47,71
53,78,60,71
54,78,62,71
51,78,60,71
50,78,60,71
50,78,60,71
49,78,58,71
32,78,56,71
57,78,52,71
65,78,67,71
64,78,60,71
64,78,52,71
64,78,62,71
65,78,62,71
62,78,41,71
62,78,53,71
56,78,51,71
56,78,45,71
50,78,69,71
65,78,59,71
66,78,68,71
67,78,51,71
68,78,49,71
69,78,64,71
69,78,56,71
67,78,48,71
58,78,37,71
60,78,36,71
56,78,36,71
59,78,37,71
56,78,34,71
56,78,35,71
60,78,34,71
64,78,36,71
59,78,35,71
59,78,36,71
60,78,37,71
60,78,37,71
54,78,39,71
53,78,38,71
52,78,38,71
52,78,39,71
52,78,36,71
56,78,36,71
59,78,35,71
63,78,36,71
54,78,33,71
60,78,33,71
60,78,35,71
56,78,34,71
55,78,35,71
64,78,34,71
64,78,35,71
64,78,37,71
66,78,37,71
47,78,32,71
51,78,33,71
60,78,34,71
51,78,34,71
60,78,34,71
62,78,34,71
48,78,34,71
61,78,34,71
69,78,34,71
69,78,31,71
48,78,31,71
61,78,33,71
62,78,32,71
62,78,33,71
44,78,32,71
48,78,31,71
61,78,30,71
60,78,32,71
59,78,35,71
59,78,35,71
56,78,35,71
48,78,52,71
49,78,36,71
48,78,44,71
50,78,45,71
50,78,45,71
55,78,52,71
56,78,57,71
56,78,55,71
65,78,53,71
55,78,62,71
58,78,56,71
64,78,57,71
64,78,57,71
61,78,67,71
59,78,61,71
55,78,61,71
61,78,61,71
58,78,61,71
63,78,61,71
63,78,61,71
57,78,65,71
56,78,68,71
58,78,54,71
56,78,59,71
63,78,49,71
63,78,67,71
59,78,49,71
64,78,51,71
64,78,63,71
64,78,58,71
63,78,55,71
64,78,51,71
63,78,49,71
63,78,49,71
63,78,62,71
63,78,63,71
62,78,62,71
64,78,61,71
63,78,60,71
63,78,59,71
65,78,60,71
55,78,59,71
47,78,61,71
55,78,61,71
59,78,60,71
53,78,59,71
45,78,58,71
65,78,59,71
66,78,58,71
66,78,58,71
66,78,58,71
64,78,54,71
64,78,53,71
63,78,52,71
65,78,52,71
65,78,52,71
66,78,53,71
67,78,53,71
52,78,53,71
52,78,54,71
52,78,55,71
53,78,54,71
56,78,54,71
56,78,53,71
55,78,53,71
55,78,54,71
56,78,50,71
55,78,52,71
50,78,53,71
49,78,52,71
53,78,51,71
52,78,61,71
52,78,28,71
51,78,51,71
59,78,52,71
59,78,53,71
60,78,54,71
63,78,55,71
56,78,55,71
67,78,61,71
54,78,62,71
54,78,63,71
62,78,64,71
62,78,64,71
62,78,54,71
57,78,54,71
57,78,54,71
67,78,50,71
59,78,55,71
59,78,61,71
58,78,58,71
60,78,61,71
57,78,58,71
63,78,56,71
58,78,56,71
60,78,46,71
65,78,54,71
61,78,64,71
55,78,53,71
62,78,46,71
63,78,47,71
64,78,48,71
64,78,49,71
51,78,50,71
59,78,51,71
59,78,51,71
63,78,45,71
61,78,51,71
57,78,43,71
59,78,52,71
51,78,53,71
54,78,54,71
51,78,41,71
53,78,41,71
62,78,55,71
64,78,55,71
65,78,55,71
63,78,55,71
64,78,39,71
64,78,40,71
64,78,41,71
64,78,41,71
66,78,43,71
66,78,44,71
66,78,44,71
67,78,44,71
68,78,44,71
68,78,44,71
66,78,43,71
66,78,44,71
59,78,43,71
58,78,45,71
59,78,45,71
58,78,65,71
62,78,64,71
44,78,46,71
46,78,47,71
54,78,47,71
56,78,49,71
56,78,51,71
58,78,65,71
56,78,66,71
58,78,66,71
57,78,67,71
57,78,67,71
58,78,68,71
62,78,67,71
62,78,68,71
57,78,70,71
57,78,70,71
65,78,58,71
59,78,57,71
52,78,59,71
52,78,60,71
59,78,59,71
65,78,60,71
62,78,60,71
61,78,59,71
56,78,59,71
65,78,70,71
62,78,67,71
61,78,59,71
61,78,60,71
60,78,61,71
59,78,61,71
58,78,60,71
57,78,60,71
61,78,70,71
62,78,58,71
61,78,58,71
60,78,60,71
61,78,60,71
61,78,61,71
54,78,56,71
54,78,56,71
55,78,50,71
60,78,50,71
53,78,56,71
64,78,56,71
53,78,55,71
53,78,55,71
56,78,55,71
69,78,55,71
61,78,55,71
62,78,40,71
62,78,69,71
61,78,69,71
60,78,54,71
63,78,53,71
63,78,53,71
63,78,56,71
64,78,62,71
63,78,59,71
65,78,60,71
60,78,63,71
60,78,51,71
61,78,52,71
61,78,43,71
63,78,51,71
55,78,55,71
55,78,55,71
58,78,45,71
65,78,53,71
59,78,52,71
59,78,51,71
58,78,50,71
55,78,49,71
55,78,49,71
58,78,57,71
54,78,62,71
54,78,44,71
59,78,57,71
59,78,57,71
65,78,57,71
65,78,58,71
45,78,58,71
45,78,59,71
62,78,58,71
58,78,58,71
58,78,59,71
66,78,59,71
54,78,59,71
56,78,59,71
64,78,59,71
54,78,60,71
61,78,59,71
64,78,57,71
65,78,58,71
66,78,59,71
65,78,58,71
65,78,57,71
