with,,without,
57,69,49,69
57,69,61,69
57,69,58,69
57,69,55,69
57,69,56,69
57,69,58,69
57,69,52,69
57,69,52,69
57,69,52,69
57,69,59,69
57,69,51,69
57,69,52,69
57,69,58,69
57,69,55,69
57,69,59,69
57,69,60,69
57,69,52,69
57,69,60,69
57,69,60,69
57,69,55,69
57,69,39,69
57,69,42,69
57,69,55,69
57,69,52,69
57,69,44,69
57,69,44,69
57,69,45,69
57,69,44,69
57,69,44,69
57,69,43,69
57,69,43,69
57,69,43,69
57,69,43,69
57,69,42,69
57,69,40,69
58,69,52,69
58,69,40,69
58,69,39,69
58,69,53,69
58,69,53,69
58,69,52,69
58,69,52,69
58,69,54,69
58,69,54,69
58,69,56,69
58,69,56,69
58,69,56,69
58,69,55,69
58,69,55,69
58,69,56,69
58,69,45,69
58,69,45,69
58,69,44,69
58,69,43,69
58,69,43,69
58,69,62,69
58,69,63,69
58,69,61,69
58,69,48,69
58,69,47,69
58,69,47,69
58,69,47,69
58,69,48,69
58,69,49,69
58,69,60,69
58,69,53,69
58,69,56,69
58,69,55,69
58,69,54,69
58,69,55,69
58,69,54,69
58,69,54,69
58,69,50,69
58,69,54,69
58,69,52,69
58,69,52,69
58,69,47,69
58,69,59,69
59,69,60,69
59,69,61,69
59,69,61,69
59,69,61,69
59,69,60,69
59,69,61,69
59,69,60,69
59,69,60,69
59,69,59,69
59,69,58,69
59,69,57,69
59,69,58,69
59,69,58,69
59,69,41,69
59,69,41,69
59,69,63,69
59,69,67,69
59,69,52,69
59,69,68,69
59,69,57,69
59,69,57,69
59,69,57,69
59,69,56,69
59,69,55,69
59,69,54,69
59,69,53,69
59,69,52,69
59,69,51,69
59,69,50,69
59,69,49,69
59,69,48,69
59,69,47,69
59,69,47,69
59,69,51,69
59,69,51,69
59,69,59,69
59,69,52,69
59,69,54,69
59,69,39,69
59,69,39,69
59,69,54,69
59,69,35,69
59,69,36,69
59,69,36,69
59,69,43,69
59,69,43,69
59,69,44,69
59,69,43,69
59,69,44,69
59,69,47,69
59,69,49,69
59,69,49,69
59,69,49,69
59,69,27,69
59,69,27,69
59,69,68,69
59,69,68,69
59,69,61,69
59,69,57,69
60,69,62,69
60,69,62,69
60,69,61,69
60,69,56,69
60,69,56,69
60,69,54,69
60,69,54,69
60,69,53,69
60,69,55,69
60,69,55,69
60,69,60,69
60,69,59,69
60,69,59,69
60,69,60,69
60,69,61,69
60,69,53,69
60,69,56,69
60,69,56,69
60,69,53,69
60,69,71,69
60,69,50,69
60,69,53,69
60,69,60,69
60,69,60,69
60,69,53,69
60,69,55,69
60,69,52,69
60,69,61,69
60,69,59,69
60,69,60,69
60,69,59,69
60,69,66,69
60,69,49,69
60,69,66,69
60,69,66,69
60,69,64,69
60,69,63,69
60,69,61,69
60,69,61,69
60,69,61,69
60,69,48,69
60,69,49,69
60,69,68,69
60,69,67,69
60,69,66,69
60,69,51,69
60,69,52,69
61,69,53,69
61,69,53,69
61,69,59,69
61,69,58,69
61,69,52,69
61,69,53,69
61,69,53,69
61,69,65,69
61,69,66,69
61,69,59,69
61,69,54,69
61,69,53,69
61,69,65,69
61,69,65,69
61,69,65,69
61,69,52,69
61,69,54,69
61,69,54,69
61,69,64,69
61,69,66,69
61,69,65,69
61,69,54,69
61,69,53,69
61,69,55,69
61,69,56,69
61,69,63,69
61,69,61,69
61,69,61,69
61,69,55,69
61,69,54,69
61,69,54,69
61,69,54,69
61,69,54,69
61,69,52,69
61,69,51,69
62,69,50,69
62,69,52,69
62,69,52,69
62,69,53,69
62,69,52,69
62,69,53,69
62,69,52,69
62,69,51,69
62,69,50,69
62,69,50,69
62,69,54,69
62,69,55,69
62,69,53,69
62,69,53,69
62,69,55,69
62,69,58,69
62,69,52,69
62,69,49,69
62,69,50,69
62,69,49,69
62,69,50,69
62,69,49,69
62,69,49,69
62,69,50,69
62,69,50,69
62,69,52,69
62,69,60,69
62,69,60,69
62,69,59,69
62,69,48,69
62,69,54,69
63,69,60,69
63,69,60,69
63,69,60,69
63,69,52,69
63,69,63,69
63,69,58,69
63,69,54,69
63,69,59,69
63,69,62,69
63,69,61,69
63,69,60,69
63,69,59,69
63,69,58,69
63,69,57,69
63,69,56,69
63,69,55,69
64,69,54,69
64,69,53,69
64,69,53,69
64,69,50,69
64,69,49,69
64,69,47,69
64,69,47,69
64,69,51,69
64,69,45,69
64,69,43,69
64,69,45,69
64,69,55,69
64,69,48,69
64,69,42,69
65,69,40,69
65,69,31,69
65,69,31,69
65,69,30,69
65,69,30,69
65,69,45,69
65,69,30,69
65,69,30,69
65,69,31,69
65,69,41,69
65,69,44,69
65,69,45,69
65,69,44,69
65,69,44,69
65,69,42,69
65,69,39,69
65,69,40,69
65,69,40,69
65,69,41,69
65,69,42,69
65,69,40,69
65,69,40,69
65,69,41,69
65,69,41,69
65,69,40,69
65,69,40,69
65,69,38,69
65,69,39,69
65,69,38,69
65,69,39,69
65,69,33,69
65,69,36,69
66,69,49,69
66,69,49,69
66,69,49,69
66,69,37,69
66,69,57,69
66,69,66,69
66,69,56,69
66,69,56,69
66,69,52,69
66,69,52,69
66,69,60,69
66,69,60,69
66,69,69,69
66,69,68,69
66,69,69,69
66,69,52,69
66,69,65,69
66,69,61,69
66,69,65,69
66,69,48,69
66,69,45,69
66,69,52,69
66,69,36,69
66,69,36,69
67,69,55,69
67,69,55,69
67,69,35,69
67,69,59,69
67,69,52,69
67,69,48,69
67,69,58,69
67,69,55,69
67,69,45,69
67,69,45,69
67,69,48,69
67,69,47,69
67,69,48,69
67,69,47,69
67,69,47,69
67,69,65,69
67,69,24,69
67,69,23,69
67,69,23,69
67,69,23,69
68,69,22,69
68,69,23,69
68,69,62,69
68,69,33,69
68,69,33,69
68,69,33,69
68,69,64,69
68,69,64,69
68,69,64,69
68,69,63,69
68,69,63,69
68,69,64,69
68,69,63,69
69,69,64,69
69,69,35,69
69,69,59,69
69,69,59,69
69,69,64,69
69,69,61,69
69,69,64,69
69,69,67,69
69,69,67,69
69,69,55,69
69,69,36,69
69,69,52,69
69,69,55,69
69,69,57,69
69,69,43,69
70,69,58,69
70,69,44,69
70,69,47,69
70,69,49,69
70,69,43,69
70,69,47,69
71,69,38,69
71,69,65,69
72,69,49,69
72,69,44,69
73,69,40,69
20,70,33,69
27,70,36,69
28,70,34,69
29,70,41,69
29,70,44,69
29,70,43,69
30,70,40,69
30,70,37,69
30,70,38,69
30,70,39,69
30,70,41,69
30,70,41,69
31,70,42,69
31,70,41,69
31,70,42,69
31,70,51,69
31,70,45,69
31,70,43,69
31,70,29,69
31,70,57,69
32,70,52,69
32,70,69,69
32,70,60,69
32,70,53,69
32,70,54,69
32,70,56,69
33,70,67,69
33,70,64,69
33,70,66,69
33,70,50,69
33,70,56,69
34,70,56,69
34,70,51,69
34,70,38,69
34,70,50,69
34,70,59,69
34,70,58,69
34,70,58,69
34,70,58,69
34,70,58,69
35,70,58,69
35,70,58,69
35,70,44,69
35,70,52,69
35,70,47,69
35,70,45,69
35,70,55,69
35,70,50,69
35,70,55,69
35,70,62,69
35,70,58,69
36,70,58,69
36,70,59,69
36,70,58,69
36,70,60,69
36,70,59,69
36,70,59,69
36,70,58,69
36,70,58,69
36,70,60,69
37,70,58,69
37,70,61,69
37,70,68,69
37,70,63,69
37,70,62,69
37,70,64,69
37,70,64,69
37,70,65,69
37,70,65,69
37,70,45,69
38,70,65,69
38,70,66,69
38,70,65,69
38,70,65,69
38,70,50,69
38,70,50,69
38,70,52,69
38,70,53,69
38,70,52,69
38,70,52,69
39,70,69,69
39,70,69,69
39,70,50,69
39,70,51,69
39,70,52,69
39,70,70,69
39,70,70,69
39,70,69,69
39,70,45,69
39,70,52,69
40,70,67,69
40,70,66,69
40,70,67,69
40,70,68,69
40,70,68,69
40,70,68,69
40,70,69,69
40,70,55,69
40,70,52,69
40,70,56,69
40,70,42,69
40,70,63,69
40,70,56,69
40,70,56,69
40,70,69,69
40,70,57,69
40,70,57,69
40,70,51,69
40,70,51,69
40,70,50,69
40,70,50,69
41,70,50,69
41,70,51,69
41,70,52,69
41,70,60,69
41,70,54,69
41,70,56,69
41,70,57,69
41,70,41,69
41,70,50,69
41,70,63,69
41,70,52,69
41,70,52,69
41,70,48,69
41,70,60,69
41,70,55,69
42,70,49,69
42,70,51,69
42,70,35,69
42,70,48,69
42,70,53,69
42,70,53,69
42,70,44,69
42,70,51,69
42,70,44,69
42,70,51,69
42,70,52,69
42,70,36,69
42,70,45,69
42,70,55,69
42,70,57,69
42,70,57,69
42,70,35,69
42,70,34,69
42,70,58,69
43,70,60,69
43,70,60,69
43,70,35,69
43,70,60,69
43,70,61,69
43,70,62,69
43,70,62,69
43,70,62,69
43,70,33,69
43,70,34,69
43,70,61,69
43,70,59,69
43,70,58,69
43,70,63,69
43,70,64,69
43,70,66,69
43,70,54,69
43,70,54,69
43,70,55,69
43,70,55,69
43,70,49,69
43,70,47,69
43,70,55,69
43,70,44,69
43,70,61,69
43,70,61,69
43,70,61,69
43,70,38,69
43,70,38,69
43,70,59,69
43,70,40,69
43,70,40,69
43,70,62,69
43,70,62,69
43,70,63,69
43,70,64,69
43,70,58,69
43,70,58,69
44,70,53,69
44,70,53,69
44,70,48,69
44,70,48,69
44,70,55,69
44,70,50,69
44,70,67,69
44,70,67,69
44,70,47,69
44,70,47,69
44,70,62,69
44,70,62,69
44,70,55,69
44,70,59,69
44,70,40,69
44,70,63,69
44,70,63,69
44,70,57,69
44,70,48,69
44,70,48,69
44,70,37,69
44,70,59,69
44,70,47,69
44,70,45,69
44,70,45,69
44,70,39,69
44,70,39,69
44,70,40,69
44,70,31,69
44,70,31,69
45,70,56,69
45,70,56,69
45,70,41,69
45,70,61,69
45,70,61,69
45,70,45,69
45,70,55,69
45,70,41,69
45,70,41,69
45,70,54,69
45,70,60,69
45,70,53,69
45,70,53,69
45,70,44,69
45,70,50,69
45,70,68,69
45,70,69,69
45,70,69,69
45,70,69,69
45,70,69,69
45,70,69,69
45,70,44,69
45,70,47,69
45,70,57,69
45,70,57,69
45,70,58,69
45,70,58,69
45,70,44,69
45,70,54,69
45,70,54,69
45,70,33,69
45,70,54,69
45,70,37,69
45,70,38,69
45,70,39,69
46,70,40,69
46,70,41,69
46,70,42,69
46,70,42,69
46,70,61,69
46,70,37,69
46,70,58,69
46,70,37,69
46,70,45,69
46,70,45,69
46,70,36,69
46,70,43,69
46,70,53,69
46,70,53,69
46,70,52,69
46,70,51,69
46,70,51,69
46,70,44,69
46,70,45,69
46,70,52,69
46,70,41,69
46,70,45,69
46,70,44,69
46,70,44,69
46,70,44,69
46,70,52,69
46,70,52,69
46,70,39,69
46,70,38,69
46,70,38,69
46,70,40,69
46,70,45,69
46,70,47,69
46,70,48,69
46,70,55,69
47,70,55,69
47,70,64,69
47,70,37,69
47,70,56,69
47,70,58,69
47,70,57,69
47,70,57,69
47,70,58,69
47,70,59,69
47,70,58,69
47,70,39,69
47,70,39,69
47,70,60,69
47,70,53,69
47,70,52,69
47,70,55,69
47,70,41,69
47,70,51,69
47,70,49,69
47,70,52,69
47,70,36,69
47,70,44,69
47,70,49,69
47,70,44,69
47,70,54,69
47,70,45,69
47,70,32,69
47,70,54,69
47,70,36,69
47,70,48,69
47,70,47,69
47,70,47,69
47,70,49,69
47,70,50,69
48,70,52,69
48,70,44,69
48,70,63,69
48,70,22,70
48,70,40,70
48,70,34,70
48,70,43,70
48,70,45,70
48,70,54,70
48,70,63,70
48,70,62,70
48,70,61,70
48,70,61,70
48,70,61,70
48,70,50,70
48,70,55,70
48,70,63,70
48,70,52,70
48,70,56,70
48,70,52,70
48,70,55,70
48,70,56,70
48,70,48,70
48,70,49,70
48,70,50,70
48,70,51,70
48,70,52,70
48,70,53,70
48,70,54,70
48,70,54,70
48,70,54,70
48,70,54,70
48,70,54,70
48,70,55,70
49,70,50,70
49,70,53,70
49,70,49,70
49,70,55,70
49,70,52,70
49,70,43,70
49,70,51,70
49,70,42,70
49,70,41,70
49,70,40,70
49,70,21,70
49,70,20,70
49,70,20,70
49,70,39,70
49,70,40,70
49,70,40,70
49,70,48,70
49,70,49,70
49,70,49,70
49,70,50,70
49,70,67,70
49,70,57,70
49,70,58,70
49,70,55,70
49,70,55,70
49,70,58,70
49,70,58,70
49,70,61,70
49,70,61,70
49,70,66,70
49,70,66,70
49,70,58,70
49,70,57,70
49,70,49,70
49,70,49,70
49,70,47,70
49,70,47,70
50,70,56,70
50,70,39,70
50,70,47,70
50,70,60,70
50,70,46,70
50,70,43,70
50,70,43,70
50,70,49,70
50,70,50,70
50,70,49,70
50,70,50,70
50,70,50,70
50,70,43,70
50,70,42,70
50,70,42,70
50,70,58,70
50,70,40,70
50,70,40,70
50,70,57,70
50,70,56,70
50,70,68,70
50,70,69,70
50,70,60,70
50,70,59,70
50,70,60,70
50,70,58,70
50,70,56,70
50,70,54,70
50,70,70,70
50,70,70,70
50,70,52,70
50,70,52,70
50,70,50,70
50,70,66,70
50,70,65,70
50,70,50,70
50,70,59,70
50,70,60,70
50,70,56,70
50,70,59,70
50,70,62,70
50,70,57,70
50,70,61,70
50,70,62,70
50,70,62,70
50,70,60,70
51,70,62,70
51,70,62,70
51,70,58,70
51,70,53,70
51,70,51,70
51,70,51,70
51,70,42,70
51,70,42,70
51,70,47,70
51,70,49,70
51,70,47,70
51,70,58,70
51,70,47,70
51,70,47,70
51,70,41,70
51,70,29,70
51,70,51,70
51,70,57,70
51,70,56,70
51,70,58,70
51,70,58,70
51,70,60,70
51,70,60,70
51,70,60,70
51,70,61,70
51,70,59,70
51,70,39,70
51,70,38,70
51,70,58,70
51,70,58,70
51,70,56,70
51,70,36,70
51,70,35,70
51,70,55,70
51,70,55,70
51,70,35,70
51,70,47,70
51,70,52,70
51,70,54,70
51,70,56,70
51,70,59,70
51,70,66,70
51,70,48,70
51,70,61,70
51,70,62,70
51,70,48,70
51,70,60,70
51,70,53,70
51,70,53,70
51,70,53,70
51,70,53,70
51,70,53,70
51,70,53,70
51,70,53,70
51,70,57,70
51,70,47,70
51,70,44,70
51,70,66,70
51,70,48,70
51,70,48,70
51,70,45,70
51,70,38,70
51,70,36,70
51,70,57,70
51,70,51,70
51,70,55,70
51,70,51,70
51,70,49,70
51,70,49,70
52,70,50,70
52,70,49,70
52,70,49,70
52,70,49,70
52,70,48,70
52,70,48,70
52,70,45,70
52,70,46,70
52,70,47,70
52,70,45,70
52,70,45,70
52,70,45,70
52,70,45,70
52,70,44,70
52,70,45,70
52,70,46,70
52,70,45,70
52,70,45,70
52,70,45,70
52,70,44,70
52,70,45,70
52,70,45,70
52,70,44,70
52,70,35,70
52,70,34,70
52,70,50,70
52,70,54,70
52,70,33,70
52,70,55,70
52,70,55,70
52,70,33,70
52,70,56,70
52,70,34,70
52,70,33,70
52,70,32,70
52,70,33,70
52,70,33,70
52,70,56,70
52,70,56,70
52,70,50,70
52,70,55,70
52,70,54,70
52,70,53,70
52,70,32,70
52,70,48,70
52,70,48,70
52,70,48,70
52,70,29,70
52,70,31,70
52,70,31,70
52,70,46,70
52,70,45,70
52,70,45,70
52,70,29,70
52,70,28,70
52,70,28,70
52,70,53,70
52,70,47,70
52,70,58,70
52,70,58,70
53,70,58,70
53,70,53,70
53,70,50,70
53,70,50,70
53,70,64,70
53,70,62,70
53,70,62,70
53,70,46,70
53,70,52,70
53,70,53,70
53,70,53,70
53,70,54,70
53,70,35,70
53,70,52,70
53,70,43,70
53,70,51,70
53,70,56,70
53,70,48,70
53,70,31,70
53,70,26,70
53,70,64,70
53,70,55,70
53,70,54,70
53,70,66,70
53,70,65,70
53,70,65,70
53,70,53,70
53,70,55,70
53,70,56,70
53,70,64,70
53,70,65,70
53,70,52,70
53,70,53,70
53,70,54,70
53,70,55,70
53,70,56,70
53,70,56,70
53,70,59,70
53,70,59,70
53,70,34,70
53,70,34,70
53,70,60,70
53,70,41,70
53,70,53,70
53,70,52,70
53,70,52,70
53,70,57,70
53,70,57,70
53,70,53,70
53,70,54,70
53,70,55,70
53,70,56,70
53,70,57,70
53,70,57,70
53,70,58,70
53,70,61,70
53,70,60,70
53,70,59,70
53,70,59,70
53,70,57,70
53,70,56,70
53,70,56,70
53,70,59,70
53,70,55,70
53,70,55,70
53,70,56,70
53,70,59,70
53,70,59,70
53,70,49,70
53,70,56,70
53,70,49,70
53,70,57,70
53,70,55,70
53,70,53,70
53,70,48,70
54,70,46,70
54,70,40,70
54,70,53,70
54,70,62,70
54,70,56,70
54,70,66,70
54,70,52,70
54,70,42,70
54,70,39,70
54,70,69,70
54,70,42,70
54,70,58,70
54,70,57,70
54,70,59,70
54,70,59,70
54,70,42,70
54,70,66,70
54,70,44,70
54,70,44,70
54,70,47,70
54,70,65,70
54,70,43,70
54,70,41,70
54,70,40,70
54,70,40,70
54,70,41,70
54,70,41,70
54,70,40,70
54,70,41,70
54,70,42,70
54,70,41,70
54,70,42,70
54,70,42,70
54,70,43,70
54,70,43,70
54,70,43,70
54,70,42,70
54,70,43,70
54,70,42,70
54,70,42,70
54,70,42,70
54,70,64,70
54,70,63,70
54,70,61,70
54,70,61,70
54,70,63,70
54,70,50,70
54,70,61,70
54,70,61,70
54,70,53,70
54,70,54,70
54,70,69,70
54,70,49,70
54,70,58,70
54,70,58,70
54,70,59,70
54,70,61,70
54,70,62,70
54,70,63,70
54,70,64,70
54,70,64,70
55,70,49,70
55,70,63,70
55,70,60,70
55,70,56,70
55,70,59,70
55,70,53,70
55,70,45,70
55,70,52,70
55,70,56,70
55,70,50,70
55,70,52,70
55,70,45,70
55,70,47,70
55,70,52,70
55,70,55,70
55,70,40,70
55,70,69,70
55,70,44,70
55,70,34,70
55,70,68,70
55,70,59,70
55,70,59,70
55,70,59,70
55,70,60,70
55,70,59,70
55,70,60,70
55,70,59,70
55,70,36,70
55,70,36,70
55,70,59,70
55,70,63,70
55,70,38,70
55,70,69,70
55,70,69,70
55,70,69,70
55,70,67,70
55,70,67,70
55,70,69,70
55,70,70,70
55,70,70,70
55,70,71,70
55,70,57,70
55,70,62,70
55,70,62,70
55,70,51,70
55,70,53,70
55,70,55,70
55,70,57,70
55,70,60,70
55,70,59,70
55,70,48,70
55,70,48,70
55,70,54,70
55,70,49,70
55,70,49,70
55,70,53,70
55,70,53,70
55,70,44,70
55,70,51,70
55,70,47,70
55,70,44,70
55,70,42,70
55,70,29,70
55,70,29,70
55,70,42,70
55,70,62,70
55,70,56,70
55,70,49,70
55,70,49,70
55,70,50,70
56,70,62,70
56,70,50,70
56,70,58,70
56,70,57,70
56,70,58,70
56,70,58,70
56,70,59,70
56,70,49,70
56,70,45,70
56,70,45,70
56,70,46,70
56,70,45,70
56,70,45,70
56,70,48,70
56,70,48,70
56,70,48,70
56,70,49,70
56,70,47,70
56,70,48,70
56,70,48,70
56,70,50,70
56,70,51,70
56,70,51,70
56,70,50,70
56,70,50,70
56,70,50,70
56,70,51,70
56,70,71,70
56,70,71,70
56,70,43,70
56,70,43,70
56,70,52,70
56,70,44,70
56,70,45,70
56,70,44,70
56,70,44,70
56,70,45,70
56,70,44,70
56,70,44,70
56,70,44,70
56,70,44,70
56,70,44,70
56,70,52,70
56,70,43,70
56,70,53,70
56,70,52,70
56,70,53,70
56,70,53,70
56,70,53,70
56,70,43,70
56,70,43,70
56,70,43,70
56,70,44,70
56,70,55,70
56,70,55,70
56,70,55,70
57,70,40,70
57,70,39,70
57,70,39,70
57,70,39,70
57,70,37,70
57,70,38,70
57,70,55,70
57,70,37,70
57,70,60,70
57,70,59,70
57,70,59,70
57,70,59,70
57,70,59,70
57,70,61,70
57,70,61,70
57,70,66,70
57,70,67,70
57,70,66,70
57,70,29,70
57,70,30,70
57,70,60,70
57,70,61,70
57,70,60,70
57,70,60,70
57,70,31,70
57,70,54,70
57,70,59,70
57,70,61,70
57,70,57,70
57,70,61,70
57,70,61,70
57,70,62,70
57,70,59,70
57,70,58,70
57,70,57,70
57,70,56,70
57,70,56,70
57,70,56,70
57,70,56,70
57,70,57,70
57,70,58,70
57,70,57,70
57,70,57,70
57,70,57,70
57,70,72,70
57,70,60,70
57,70,53,70
57,70,37,70
57,70,45,70
57,70,58,70
57,70,57,70
57,70,57,70
57,70,37,70
57,70,51,70
58,70,63,70
58,70,65,70
58,70,37,70
58,70,50,70
58,70,35,70
58,70,64,70
58,70,27,70
58,70,27,70
58,70,28,70
58,70,27,70
58,70,27,70
58,70,27,70
58,70,27,70
58,70,28,70
58,70,28,70
58,70,40,70
58,70,42,70
58,70,38,70
58,70,63,70
58,70,64,70
58,70,64,70
58,70,63,70
58,70,49,70
58,70,50,70
58,70,50,70
58,70,49,70
58,70,41,70
58,70,42,70
58,70,43,70
58,70,44,70
58,70,44,70
58,70,54,70
58,70,56,70
58,70,56,70
58,70,50,70
58,70,41,70
58,70,62,70
58,70,59,70
58,70,59,70
58,70,56,70
58,70,60,70
58,70,61,70
58,70,62,70
58,70,63,70
58,70,64,70
58,70,64,70
58,70,57,70
58,70,58,70
58,70,58,70
58,70,59,70
58,70,62,70
58,70,61,70
58,70,60,70
58,70,60,70
58,70,60,70
58,70,60,70
58,70,53,70
58,70,52,70
58,70,52,70
58,70,64,70
58,70,64,70
58,70,53,70
58,70,59,70
58,70,56,70
58,70,61,70
58,70,56,70
58,70,56,70
58,70,51,70
58,70,59,70
58,70,59,70
58,70,55,70
58,70,40,70
58,70,43,70
59,70,55,70
59,70,53,70
59,70,44,70
59,70,44,70
59,70,45,70
59,70,45,70
59,70,42,70
59,70,42,70
59,70,42,70
59,70,41,70
59,70,40,70
59,70,40,70
59,70,52,70
59,70,52,70
59,70,51,70
59,70,47,70
59,70,55,70
59,70,55,70
59,70,57,70
59,70,58,70
59,70,59,70
59,70,60,70
59,70,61,70
59,70,61,70
59,70,44,70
59,70,49,70
59,70,49,70
59,70,48,70
59,70,49,70
59,70,49,70
59,70,60,70
59,70,59,70
59,70,58,70
59,70,50,70
59,70,51,70
59,70,53,70
59,70,53,70
59,70,52,70
59,70,53,70
59,70,50,70
59,70,48,70
59,70,48,70
59,70,61,70
59,70,60,70
59,70,42,70
59,70,42,70
59,70,61,70
59,70,59,70
59,70,42,70
59,70,64,70
59,70,67,70
59,70,67,70
59,70,52,70
59,70,68,70
59,70,56,70
59,70,57,70
59,70,56,70
59,70,58,70
59,70,53,70
59,70,53,70
59,70,47,70
60,70,60,70
60,70,60,70
60,70,60,70
60,70,60,70
60,70,60,70
60,70,60,70
60,70,60,70
60,70,52,70
60,70,52,70
60,70,55,70
60,70,46,70
60,70,45,70
60,70,44,70
60,70,43,70
60,70,42,70
60,70,41,70
60,70,40,70
60,70,39,70
60,70,38,70
60,70,37,70
60,70,37,70
60,70,40,70
60,70,38,70
60,70,37,70
60,70,37,70
60,70,55,70
60,70,29,70
60,70,30,70
60,70,31,70
60,70,33,70
60,70,33,70
60,70,34,70
60,70,36,70
60,70,34,70
60,70,35,70
60,70,41,70
60,70,42,70
60,70,50,70
60,70,49,70
60,70,27,70
60,70,50,70
60,70,27,70
60,70,28,70
60,70,29,70
60,70,30,70
60,70,31,70
60,70,32,70
60,70,32,70
60,70,60,70
60,70,58,70
60,70,58,70
60,70,67,70
60,70,61,70
61,70,61,70
61,70,57,70
61,70,54,70
61,70,53,70
61,70,56,70
61,70,61,70
61,70,60,70
61,70,61,70
61,70,54,70
61,70,57,70
61,70,57,70
61,70,54,70
61,70,47,70
61,70,47,70
61,70,70,70
61,70,53,70
61,70,53,70
61,70,49,70
61,70,54,70
61,70,61,70
61,70,54,70
61,70,55,70
61,70,61,70
61,70,58,70
61,70,59,70
61,70,58,70
61,70,67,70
61,70,49,70
61,70,64,70
61,70,64,70
61,70,63,70
61,70,62,70
61,70,68,70
61,70,67,70
61,70,67,70
61,70,51,70
61,70,52,70
61,70,60,70
61,70,53,70
61,70,65,70
61,70,65,70
61,70,66,70
61,70,66,70
61,70,65,70
61,70,64,70
61,70,52,70
62,70,53,70
62,70,54,70
62,70,54,70
62,70,64,70
62,70,65,70
62,70,65,70
62,70,54,70
62,70,56,70
62,70,56,70
62,70,64,70
62,70,63,70
62,70,55,70
62,70,60,70
62,70,54,70
62,70,54,70
62,70,53,70
62,70,55,70
62,70,53,70
62,70,52,70
62,70,52,70
62,70,51,70
62,70,51,70
62,70,51,70
62,70,54,70
62,70,50,70
62,70,49,70
62,70,53,70
62,70,54,70
62,70,57,70
62,70,56,70
62,70,51,70
62,70,50,70
62,70,48,70
62,70,48,70
62,70,49,70
62,70,50,70
62,70,50,70
62,70,51,70
62,70,52,70
62,70,52,70
62,70,61,70
62,70,62,70
62,70,63,70
62,70,63,70
62,70,64,70
62,70,65,70
62,70,66,70
62,70,67,70
62,70,67,70
62,70,67,70
62,70,59,70
62,70,58,70
62,70,49,70
62,70,50,70
62,70,51,70
62,70,51,70
62,70,51,70
62,70,55,70
63,70,61,70
63,70,61,70
63,70,53,70
63,70,63,70
63,70,59,70
63,70,55,70
63,70,60,70
63,70,46,70
63,70,46,70
63,70,49,70
63,70,50,70
63,70,48,70
63,70,39,70
63,70,39,70
63,70,52,70
63,70,44,70
63,70,45,70
63,70,46,70
63,70,55,70
63,70,49,70
63,70,43,70
63,70,41,70
63,70,44,70
63,70,44,70
63,70,30,70
63,70,31,70
63,70,45,70
63,70,44,70
63,70,43,70
63,70,45,70
64,70,29,70
64,70,41,70
64,70,41,70
64,70,42,70
64,70,41,70
64,70,40,70
64,70,40,70
64,70,37,70
64,70,38,70
64,70,40,70
64,70,39,70
64,70,40,70
64,70,41,70
64,70,40,70
64,70,40,70
64,70,41,70
64,70,38,70
64,70,40,70
64,70,39,70
64,70,39,70
64,70,39,70
64,70,40,70
64,70,36,70
64,70,37,70
64,70,36,70
65,70,36,70
65,70,50,70
65,70,50,70
65,70,38,70
65,70,58,70
65,70,66,70
65,70,53,70
65,70,57,70
65,70,59,70
65,70,67,70
65,70,67,70
65,70,66,70
65,70,68,70
65,70,68,70
65,70,53,70
65,70,47,70
65,70,64,70
65,70,62,70
65,70,66,70
65,70,49,70
65,70,44,70
65,70,53,70
65,70,36,70
65,70,35,70
65,70,60,70
65,70,52,70
65,70,49,70
65,70,57,70
65,70,56,70
65,70,64,70
65,70,62,70
65,70,62,70
65,70,22,70
65,70,63,70
65,70,32,70
65,70,33,70
66,70,33,70
66,70,33,70
66,70,32,70
66,70,33,70
66,70,35,70
66,70,34,70
66,70,63,70
66,70,36,70
66,70,63,70
66,70,61,70
66,70,61,70
66,70,60,70
66,70,63,70
66,70,66,70
66,70,65,70
66,70,64,70
66,70,63,70
66,70,62,70
66,70,62,70
66,70,62,70
66,70,62,70
66,70,62,70
66,70,62,70
66,70,62,70
66,70,62,70
66,70,56,70
66,70,37,70
66,70,58,70
66,70,59,70
66,70,60,70
66,70,61,70
66,70,62,70
66,70,62,70
66,70,53,70
66,70,60,70
66,70,56,70
66,70,58,70
66,70,47,70
66,70,47,70
66,70,42,70
66,70,58,70
66,70,43,70
67,70,46,70
67,70,45,70
67,70,44,70
67,70,43,70
67,70,42,70
67,70,41,70
67,70,41,70
67,70,50,70
67,70,44,70
67,70,48,70
67,70,39,70
67,70,64,70
67,70,50,70
67,70,43,70
67,70,33,70
