Steps,Births,Deaths,Marriages,Laborers,Single Males,Married Males,Currently Migrated,
564,388,31,13,10,148,42,96,86
564,385,32,15,7,145,45,92,83
564,376,30,25,8,127,39,86,93
564,396,38,13,11,146,35,98,87
564,383,34,20,11,136,41,95,91
564,375,32,23,7,139,46,91,86
564,392,44,22,11,142,39,93,82
564,390,38,17,11,137,35,96,92
564,380,35,25,12,136,40,95,83
564,385,36,19,8,132,40,92,95
564,405,41,6,9,156,48,99,82
564,391,42,21,11,139,41,95,85
564,384,37,23,12,141,40,93,82
564,373,28,24,8,132,37,89,91
564,390,46,26,12,139,39,91,83
564,385,32,16,10,137,37,95,92
564,380,31,21,8,136,39,93,88
564,385,30,13,7,143,45,96,90
564,367,28,29,8,127,42,86,89
564,395,45,21,9,137,40,93,89
564,385,39,24,11,133,44,94,87
564,384,34,19,9,138,41,88,88
564,389,41,21,11,139,39,93,86
570,394,39,16,11,144,39,95,85
570,383,36,22,11,136,40,92,88
570,390,38,19,9,135,41,92,92
570,396,46,21,10,139,43,93,85
570,388,40,20,14,134,33,95,90
570,393,38,15,11,138,36,98,91
570,389,37,17,10,142,39,97,90
570,388,31,13,10,147,42,96,87
570,385,32,15,7,145,45,92,83
570,376,30,25,8,127,39,86,93
570,396,38,13,11,146,35,98,87
570,383,34,20,12,136,40,96,91
570,376,33,23,7,140,47,91,85
570,392,44,22,11,141,39,93,83
570,390,38,17,11,137,35,96,92
570,380,35,25,12,136,40,95,83
570,385,36,19,8,132,40,92,95
570,405,41,6,9,156,48,99,82
570,392,43,21,11,139,41,95,85
570,384,37,23,12,141,40,93,82
570,373,28,24,8,132,37,89,91
570,391,47,26,13,139,38,92,83
570,385,32,16,10,136,37,95,93
570,380,31,21,8,136,39,93,88
570,385,30,13,7,143,45,96,90
570,368,29,29,8,127,42,86,89
570,394,45,22,9,136,40,92,89
570,385,39,24,12,133,43,95,87
570,384,34,19,9,138,41,88,88
570,390,42,21,11,139,39,93,86
576,394,40,17,11,143,39,94,85
576,384,37,22,11,136,40,92,88
576,390,38,19,9,135,41,92,92
576,397,47,21,10,139,43,93,85
576,389,41,20,14,134,33,95,90
576,393,38,15,11,138,36,98,91
576,388,37,18,10,141,39,97,90
576,389,32,13,10,148,43,96,86
576,385,32,15,7,145,45,92,83
576,375,30,26,8,126,39,86,93
576,396,38,13,11,147,36,98,86
576,381,34,22,12,134,40,96,91
576,376,33,23,7,141,48,91,84
576,393,45,22,11,141,39,93,83
576,390,38,17,11,137,35,96,92
576,381,36,25,12,137,41,95,82
576,385,36,19,8,132,40,92,95
576,405,41,6,9,156,48,99,82
576,392,44,22,11,138,41,95,85
576,383,37,24,12,140,40,92,82
576,373,28,24,8,132,37,89,91
576,393,49,26,13,139,38,92,83
576,384,32,16,10,135,37,95,94
576,380,31,21,8,136,39,93,88
576,385,30,13,7,143,45,96,90
576,369,30,29,8,127,42,86,89
576,394,45,22,10,136,39,93,89
576,385,39,24,12,132,43,95,88
576,384,34,19,9,138,41,88,88
576,390,42,21,11,139,39,93,86
582,394,40,17,11,143,39,94,85
582,384,37,22,11,136,40,92,88
582,391,39,19,9,135,41,92,92
582,399,49,21,10,139,43,93,85
582,389,41,20,14,134,33,95,90
582,393,38,15,11,137,37,98,92
582,389,39,19,10,139,39,97,91
582,390,33,13,10,148,43,96,86
582,385,32,15,7,145,45,92,83
582,375,30,26,8,126,39,86,93
582,396,38,13,11,147,36,98,85
582,381,34,22,12,134,40,96,91
582,374,33,25,8,138,48,92,85
582,393,45,22,11,140,39,93,84
582,390,38,17,11,137,35,96,92
582,381,36,25,12,137,41,95,82
582,385,36,19,8,131,40,92,96
582,405,41,6,9,156,48,99,82
582,393,45,22,11,139,41,95,84
582,383,37,24,12,140,40,92,82
582,372,28,25,8,131,37,88,91
582,395,51,26,13,139,38,92,83
582,384,32,16,10,135,37,95,94
582,380,31,21,9,136,38,94,88
582,387,32,13,7,143,45,96,90
582,369,30,29,8,127,42,86,89
582,395,46,22,10,136,39,93,89
582,385,39,24,12,132,43,95,88
582,384,34,19,9,138,41,88,88
582,390,42,21,12,138,38,94,87
588,394,40,17,11,141,40,94,85
588,385,38,22,12,135,40,93,88
588,391,39,19,9,134,42,92,92
588,399,49,21,10,137,44,93,85
588,389,41,20,14,132,33,95,90
588,396,41,15,11,135,39,98,92
588,389,40,20,10,137,39,96,91
588,390,33,13,10,146,45,96,86
588,385,32,15,7,143,46,92,83
588,376,31,26,8,124,41,86,93
588,396,38,13,11,145,38,98,85
588,381,34,22,12,134,42,96,91
588,374,33,25,8,136,48,92,85
588,393,45,22,11,136,42,93,86
588,390,38,17,11,135,37,96,92
588,381,36,25,12,135,43,95,82
588,385,36,19,8,129,41,92,96
588,405,41,6,9,155,50,99,82
588,393,45,22,11,138,43,95,84
588,384,38,24,12,138,42,92,82
588,374,30,25,10,131,36,90,91
588,396,52,26,13,138,41,92,82
588,383,32,17,10,133,39,94,94
588,379,31,22,10,134,40,94,88
588,386,32,14,7,141,46,95,90
588,371,32,29,8,126,44,86,89
588,394,46,23,11,133,41,94,89
588,385,39,24,12,130,44,95,88
588,384,34,19,9,136,43,88,88
588,390,42,21,12,136,39,94,87
594,394,40,17,11,141,40,94,85
594,384,38,23,12,134,40,92,88
594,391,39,19,9,134,42,92,92
594,399,49,21,10,137,44,93,85
594,389,41,20,14,132,33,95,90
594,398,43,15,11,135,39,98,92
594,389,40,20,11,137,38,97,91
594,390,33,13,10,147,45,96,85
594,385,32,15,7,143,46,92,83
594,376,31,26,9,124,40,87,93
594,396,38,13,11,145,38,98,85
594,381,35,23,12,133,42,96,91
594,374,33,25,9,136,47,93,85
594,393,45,22,12,135,41,94,87
594,390,38,17,11,135,37,96,92
594,382,37,25,12,135,43,95,82
594,384,36,20,8,128,41,92,96
594,406,42,6,9,153,50,99,84
594,393,45,22,11,138,43,95,84
594,384,39,25,13,137,41,93,82
594,374,30,25,10,131,36,90,91
594,396,52,26,14,138,40,93,82
594,383,32,17,11,133,39,95,94
594,379,31,22,10,134,40,94,88
594,386,32,14,9,141,44,97,90
594,371,32,29,8,125,44,86,90
594,393,46,24,11,131,41,93,90
594,386,40,24,12,129,44,95,89
594,384,35,20,9,135,43,88,88
594,390,42,21,13,136,39,95,87
600,394,40,17,11,141,40,94,85
600,384,38,23,12,133,40,92,89
600,392,40,19,9,134,42,92,92
600,399,49,21,10,138,44,93,84
600,390,42,20,14,132,33,95,90
600,399,44,15,11,135,39,98,92
600,389,40,20,11,137,38,97,91
600,390,33,13,10,148,46,96,84
600,385,32,15,7,143,46,92,83
600,375,31,27,9,124,40,87,93
600,396,38,13,11,146,39,98,84
600,382,36,23,12,133,42,96,91
600,374,33,25,10,136,46,94,85
600,394,46,22,12,135,41,94,87
600,391,39,17,11,135,37,96,92
600,383,38,25,12,135,43,95,82
600,384,36,20,8,128,41,92,96
600,405,42,7,9,151,50,98,85
600,393,45,22,12,139,44,96,83
600,384,39,25,13,137,41,93,82
600,373,30,26,10,130,36,90,91
600,396,52,26,14,138,40,93,82
600,383,32,17,11,133,39,95,94
600,377,31,24,11,132,39,93,88
600,386,32,14,9,141,44,97,90
600,371,33,30,9,123,43,87,91
600,391,46,26,11,129,41,92,90
600,386,40,24,13,129,43,96,89
600,384,35,20,9,134,43,88,89
600,390,43,22,14,136,38,96,86
606,395,41,17,11,141,40,94,85
606,385,39,23,12,133,40,92,89
606,391,40,20,9,133,42,91,92
606,399,49,21,10,138,44,93,84
606,390,42,20,15,132,33,96,90
606,399,44,15,11,135,39,98,92
606,390,41,20,11,138,38,97,90
606,393,36,13,10,148,46,96,84
606,385,32,15,7,142,47,92,83
606,375,31,27,9,124,40,87,93
606,396,38,13,11,146,39,98,84
606,382,36,23,12,133,42,96,91
606,374,33,25,10,136,46,94,85
606,394,46,22,13,135,40,95,87
606,390,39,18,11,134,37,96,92
606,382,38,26,12,135,44,94,81
606,383,38,23,8,127,41,92,96
606,406,43,7,9,151,50,98,85
606,393,46,23,12,137,44,96,84
606,384,39,25,13,136,41,93,83
606,373,30,26,10,130,36,90,91
606,397,53,26,14,138,40,93,82
606,383,32,17,11,134,40,95,93
606,380,34,24,11,132,39,93,88
606,386,32,14,9,141,44,97,90
606,371,33,30,9,122,43,87,92
606,391,46,26,12,129,40,93,90
606,385,40,25,13,128,43,95,89
606,384,35,20,9,134,43,88,89
606,391,44,22,14,136,38,96,86
612,395,41,17,12,141,39,95,85
612,385,39,23,12,132,40,92,90
612,390,40,21,9,132,42,91,92
612,399,49,21,10,138,44,93,84
612,391,43,20,15,132,33,96,90
612,399,44,15,11,135,39,98,92
612,389,41,21,11,137,38,97,90
612,392,36,14,10,147,46,96,84
612,386,33,15,7,142,47,92,83
612,376,32,27,9,125,41,87,92
612,397,39,13,11,146,39,98,84
612,383,38,24,12,132,42,95,91
612,374,33,25,10,135,46,94,86
612,394,46,22,13,135,40,95,87
612,390,39,18,12,134,36,97,92
612,383,39,26,12,135,44,94,81
612,383,39,24,8,126,41,91,96
612,410,47,7,10,151,49,99,85
612,393,46,23,12,137,44,96,84
612,383,39,26,14,134,40,93,84
612,374,31,26,11,130,35,91,91
612,398,54,26,15,138,39,94,82
612,383,32,17,11,134,40,95,93
612,381,35,24,11,131,39,93,89
612,385,32,14,9,140,44,97,91
612,371,33,30,9,122,43,87,92
612,391,46,26,12,129,40,93,90
612,385,40,25,13,128,43,95,89
612,384,35,20,10,132,42,89,91
612,391,44,22,14,136,38,96,86
618,395,41,17,12,141,39,95,85
618,385,39,23,12,132,40,92,90
618,389,40,22,9,132,42,91,92
618,399,49,21,11,138,44,94,84
618,392,44,20,15,133,34,96,89
618,400,45,15,11,135,39,98,92
618,390,42,21,11,138,39,97,89
618,393,37,14,10,147,46,96,84
618,387,34,15,7,142,47,92,83
618,375,32,28,9,125,41,87,92
618,398,40,13,11,146,39,98,84
618,382,38,25,13,130,41,96,92
618,375,34,25,10,135,46,94,86
618,393,46,23,13,134,40,95,87
618,391,40,18,12,134,36,97,92
618,384,40,26,12,135,44,94,81
618,383,39,24,8,125,41,91,97
618,410,47,7,10,151,49,99,85
618,395,48,23,12,136,44,96,85
618,385,41,26,14,134,40,93,84
618,373,31,27,13,130,34,92,90
618,398,54,26,15,138,39,94,82
618,386,35,17,11,134,40,95,93
618,381,35,24,11,131,39,93,89
618,385,32,14,9,140,44,97,91
618,371,33,30,10,122,42,88,92
618,392,47,26,12,129,40,93,90
618,386,41,25,13,128,43,95,89
618,385,36,20,11,132,41,90,91
618,391,44,22,14,135,38,96,87
624,394,41,18,12,141,39,95,85
624,387,41,23,13,132,39,93,90
624,390,41,22,9,132,42,91,92
624,399,49,21,11,139,43,94,83
624,392,44,20,15,133,34,96,89
624,400,45,15,11,135,39,98,92
624,389,42,22,11,137,39,96,89
624,394,38,14,10,147,46,96,84
624,387,34,15,7,141,47,92,84
624,375,32,28,9,124,41,87,93
624,400,42,13,11,147,40,98,83
624,382,38,25,13,130,42,96,92
624,375,35,26,10,134,46,93,86
624,392,46,24,13,133,40,94,87
624,392,41,18,12,134,36,97,92
624,384,40,26,13,135,43,95,81
624,383,39,24,10,125,39,93,97
624,409,47,8,11,150,48,99,85
624,395,48,23,12,135,44,96,86
624,386,42,26,14,135,41,93,83
624,375,33,27,13,130,34,92,90
624,398,54,26,15,138,39,94,82
624,386,35,17,11,134,40,95,93
624,383,37,24,11,131,39,93,89
624,385,32,14,9,139,44,97,92
624,371,33,30,10,122,42,88,92
624,392,47,26,12,129,40,93,90
624,387,42,25,14,128,42,96,89
624,386,37,20,11,132,41,90,91
624,391,44,22,14,134,38,96,88
630,394,42,19,13,140,38,96,85
630,388,43,24,13,132,39,93,90
630,391,42,22,9,132,42,91,92
630,400,50,21,13,139,41,96,83
630,392,44,20,15,132,34,96,90
630,401,46,15,11,135,39,98,92
630,389,42,22,11,136,39,96,90
630,394,38,14,10,147,46,96,84
630,387,34,15,8,141,46,93,84
630,376,33,28,10,124,41,88,93
630,400,42,13,11,147,40,98,83
630,382,39,26,13,129,42,95,92
630,375,35,26,10,133,46,93,87
630,394,48,24,13,133,40,94,87
630,392,41,18,12,134,36,97,92
630,384,40,26,13,135,43,95,81
630,384,40,24,10,125,39,93,97
630,408,47,9,11,150,48,99,85
630,397,50,23,14,135,42,98,86
630,389,45,26,14,135,41,93,83
630,377,35,27,13,130,34,92,90
630,396,54,28,15,136,39,94,82
630,387,36,17,11,134,40,95,93
630,382,37,25,11,130,39,92,89
630,385,32,14,9,139,44,97,92
630,371,34,31,10,121,42,87,92
630,393,48,26,12,129,40,93,90
630,389,44,25,14,128,42,96,89
630,387,38,20,11,132,41,90,91
630,389,44,24,14,132,38,95,88
636,394,42,19,13,140,38,96,85
636,388,43,24,13,132,39,93,90
636,391,42,22,9,132,42,91,92
636,401,51,21,14,140,42,97,81
636,392,44,20,15,132,34,96,90
636,401,46,15,11,135,39,98,92
636,390,43,22,11,136,39,96,90
636,395,39,14,10,147,46,96,84
636,388,35,15,8,141,46,93,84
636,376,33,28,10,124,41,88,93
636,398,42,15,11,145,40,97,83
636,384,41,26,13,129,42,95,92
636,375,35,26,10,134,47,93,86
636,394,49,25,13,132,40,94,87
636,394,43,18,12,135,36,97,91
636,384,40,26,13,135,43,95,81
636,383,41,26,10,123,39,92,97
636,409,48,9,11,150,48,99,85
636,399,52,23,14,135,42,98,86
636,389,45,26,14,135,41,93,83
636,378,36,27,13,130,34,92,90
636,397,55,28,15,136,39,94,82
636,387,36,17,11,134,40,95,93
636,382,37,25,11,130,39,92,89
636,385,32,14,9,139,44,97,92
636,371,34,31,10,121,42,87,92
636,393,48,26,12,129,40,93,90
636,389,44,25,14,128,42,96,89
636,388,39,20,11,132,41,90,91
636,391,46,24,14,131,38,95,89
642,394,42,19,13,140,38,96,85
642,388,44,25,13,131,39,92,90
642,391,42,22,9,132,42,91,92
642,401,51,21,14,140,42,97,81
642,392,44,20,15,132,34,96,90
642,401,46,15,11,135,39,98,92
642,390,43,22,11,136,39,96,90
642,394,39,15,10,146,46,95,84
642,388,35,15,8,141,46,93,84
642,376,33,28,10,125,41,88,92
642,398,42,15,11,144,40,97,84
642,384,41,26,13,129,42,95,92
642,375,35,26,10,134,47,93,86
642,395,50,25,13,130,40,94,89
642,394,43,18,12,135,36,97,91
642,384,40,26,13,135,43,95,81
642,383,41,26,10,123,39,92,97
642,409,48,9,11,150,48,99,85
642,401,54,23,14,135,42,98,86
642,389,45,26,14,135,41,93,83
642,378,36,27,13,131,35,92,89
642,398,56,28,15,136,39,94,82
642,387,36,17,11,134,40,95,93
642,382,37,25,11,130,39,92,89
642,384,32,15,9,138,44,96,92
642,371,34,31,12,121,40,89,92
642,392,48,27,12,128,40,92,90
642,389,44,25,14,128,42,96,89
642,388,39,20,11,131,41,90,92
642,391,46,24,14,130,38,95,90
648,394,42,19,13,140,38,96,85
648,388,45,26,13,129,39,92,91
648,391,42,22,9,130,42,91,94
648,400,51,22,14,139,42,97,81
648,392,44,20,15,132,34,96,90
648,402,47,15,11,135,39,98,92
648,389,43,23,12,135,38,97,90
648,394,39,15,10,146,46,95,84
648,389,36,15,8,141,46,93,84
648,377,34,28,10,125,41,88,92
648,397,42,16,11,143,40,96,84
648,384,41,26,13,129,42,95,92
648,375,35,26,10,134,47,93,86
648,395,51,26,13,129,40,94,89
648,395,44,18,12,134,36,97,92
648,384,40,26,13,136,43,95,80
648,383,41,26,10,123,39,92,97
648,409,49,10,11,150,48,99,85
648,402,55,23,14,135,42,98,86
648,389,45,26,14,135,41,93,83
648,378,37,28,13,130,35,91,89
648,398,56,28,15,136,39,94,82
648,388,37,17,11,134,40,95,93
648,382,37,25,11,130,39,92,89
648,384,32,15,9,138,44,96,92
648,371,34,31,12,121,40,89,92
648,393,49,27,12,127,40,92,91
648,389,45,26,14,126,42,96,90
648,388,39,20,11,131,41,90,92
648,391,46,24,14,130,38,95,90
654,394,42,19,13,140,38,96,85
654,388,45,26,13,128,39,92,92
654,391,42,22,9,130,42,91,94
654,400,51,22,14,140,42,97,80
654,393,45,20,15,131,34,96,91
654,402,47,15,11,135,39,98,92
654,389,43,23,12,135,38,97,90
654,393,39,16,10,145,46,95,84
654,389,37,16,8,140,46,93,84
654,377,34,28,11,125,41,89,92
654,397,42,16,11,144,41,96,83
654,384,41,26,13,128,42,95,93
654,375,35,26,10,134,47,93,86
654,395,52,27,13,128,40,94,89
654,394,44,19,12,134,37,97,91
654,384,40,26,13,136,43,95,80
654,383,41,26,10,123,39,92,97
654,409,49,10,11,151,49,99,84
654,403,57,24,15,134,41,99,86
654,388,45,27,14,134,41,93,83
654,378,37,28,13,131,35,91,88
654,401,59,28,15,136,39,94,82
654,388,37,17,11,134,40,95,93
654,382,37,25,11,130,39,92,89
654,384,32,15,9,138,44,96,92
654,372,35,31,12,121,40,89,92
654,393,49,27,13,127,39,93,91
654,391,47,26,15,126,41,97,90
654,388,39,20,11,131,41,90,92
654,391,46,24,14,129,38,95,91
660,392,42,21,13,137,38,95,85
660,388,45,26,13,126,39,92,92
660,391,42,22,9,129,42,91,94
660,400,51,22,14,137,42,97,80
660,393,45,20,15,129,35,96,90
660,402,47,15,11,132,39,98,92
660,389,43,23,12,132,38,97,90
660,394,40,16,10,144,47,95,83
660,389,37,16,8,137,46,93,84
660,377,34,28,11,123,41,89,92
660,398,43,16,11,141,41,96,83
660,384,41,26,13,126,43,95,92
660,375,35,26,10,132,47,93,86
660,395,52,27,13,125,40,94,88
660,395,45,19,12,131,37,97,91
660,384,40,26,14,133,43,96,80
660,382,41,27,10,120,39,92,97
660,409,49,10,11,149,49,99,84
660,404,58,24,15,132,41,99,86
660,387,45,28,14,130,41,93,83
660,378,37,28,13,129,35,91,88
660,401,59,28,15,133,39,94,82
660,389,38,17,11,131,40,95,93
660,383,38,25,12,128,38,93,90
660,383,32,16,10,136,43,96,92
660,372,35,31,12,118,40,89,93
660,393,49,27,13,125,39,93,91
660,391,47,26,15,123,41,97,90
660,389,40,20,12,128,40,91,92
660,392,47,24,14,127,38,95,91
666,391,42,22,14,136,37,96,85
666,387,45,27,13,125,39,91,92
666,390,42,23,9,128,42,91,94
666,400,52,23,14,135,42,97,81
666,394,46,20,15,129,35,96,90
666,402,47,15,11,132,39,98,92
666,388,43,24,12,131,38,97,91
666,395,41,16,10,144,47,95,83
666,389,37,16,9,137,45,94,84
666,378,35,28,11,123,41,89,92
666,398,43,16,11,142,41,96,82
666,384,41,26,13,127,43,95,91
666,374,35,27,10,131,47,92,86
666,396,53,27,13,124,40,94,89
666,394,45,20,12,130,37,96,91
666,384,40,26,14,134,43,96,79
666,382,41,27,10,120,39,92,96
666,409,49,10,11,149,49,99,84
666,404,58,24,15,132,41,99,86
666,387,45,28,14,129,41,93,84
666,377,37,29,13,127,35,91,89
666,402,60,28,15,133,39,94,82
666,389,38,17,12,131,39,96,93
666,383,38,25,12,128,38,93,90
666,383,32,16,10,136,43,96,92
666,375,38,31,12,118,40,89,93
666,394,50,27,13,125,39,93,91
666,391,47,26,15,123,41,97,90
666,389,40,20,12,128,40,91,92
666,392,47,24,14,127,38,95,91
672,392,43,22,15,136,36,97,85
672,385,45,29,13,123,39,90,92
672,390,42,23,9,129,42,91,93
672,401,53,23,14,135,42,97,81
672,394,46,20,15,129,35,96,90
672,402,47,15,11,132,39,98,92
672,388,44,25,12,130,38,97,91
672,394,42,18,10,142,47,94,83
672,389,37,16,9,137,45,94,84
672,378,36,29,11,122,41,88,92
672,398,43,16,11,142,41,96,82
672,384,41,26,13,127,43,95,91
672,374,35,27,10,131,47,92,86
672,397,54,27,13,124,40,94,89
672,394,45,20,12,130,37,96,91
672,385,41,26,14,134,43,96,79
672,382,41,27,10,120,39,92,96
672,409,50,11,11,149,49,99,84
672,404,58,24,15,132,41,99,86
672,389,47,28,14,129,41,93,84
672,377,37,29,13,127,35,91,89
672,402,60,28,15,133,39,94,82
672,389,38,17,12,131,39,96,93
672,383,38,25,13,127,37,94,91
672,384,33,16,10,137,44,96,91
672,377,40,31,12,118,40,89,93
672,394,50,27,13,124,39,93,92
672,390,47,27,15,122,41,96,90
672,389,41,21,12,127,40,90,92
672,392,47,24,14,127,38,95,91
678,394,45,22,16,136,35,98,85
678,385,45,29,13,123,39,90,92
678,390,42,23,10,129,41,92,93
678,401,53,23,14,135,42,97,81
678,395,47,20,16,128,34,97,91
678,403,48,15,11,131,39,98,93
678,388,44,25,12,130,38,97,91
678,393,42,19,12,141,46,96,83
678,389,37,16,9,137,45,94,84
678,378,36,29,12,123,42,89,91
678,398,43,16,11,142,41,96,82
678,387,44,26,13,126,43,95,92
678,373,35,28,10,130,47,92,86
678,398,55,27,13,124,40,94,89
678,394,45,20,14,130,35,98,91
678,386,42,26,14,134,43,96,79
678,382,41,27,10,120,39,92,96
678,409,50,11,11,149,49,99,84
678,404,58,24,15,132,41,99,86
678,389,47,28,14,130,42,93,83
678,378,38,29,14,127,35,92,89
678,401,61,30,15,131,39,93,82
678,390,39,17,12,131,39,96,93
678,383,38,25,13,127,37,94,91
678,383,33,17,10,136,44,96,91
678,377,40,31,12,118,40,89,93
678,394,50,27,13,124,39,93,92
678,390,47,27,16,122,40,97,90
678,390,42,21,12,127,40,90,92
678,392,47,24,14,127,38,95,91
684,395,46,22,16,136,35,98,85
684,384,45,30,14,122,38,90,92
684,391,43,23,10,129,41,92,93
684,401,53,23,14,134,42,97,82
684,394,47,21,16,127,34,96,91
684,403,49,16,13,130,37,100,93
684,388,44,25,12,130,38,97,91
684,392,42,20,12,141,46,96,83
684,388,37,17,9,136,45,93,84
684,380,38,29,12,123,42,89,91
684,398,43,16,13,142,40,98,82
684,387,44,26,13,125,43,95,93
684,373,35,28,11,130,46,93,86
684,398,55,27,13,124,40,94,89
684,394,45,20,14,130,35,98,91
684,387,43,26,14,134,43,96,79
684,382,41,27,10,120,39,92,96
684,408,50,12,11,148,49,99,84
684,403,58,24,15,130,41,99,88
684,389,47,28,15,130,41,94,83
684,379,39,29,14,127,34,92,89
684,403,63,30,16,131,38,94,82
684,390,39,17,12,131,39,96,93
684,383,38,25,13,127,37,94,91
684,384,34,17,11,136,43,97,91
684,378,41,31,12,118,40,89,93
684,394,50,27,13,124,39,93,92
684,390,47,27,16,121,40,97,91
684,390,42,21,12,127,40,90,92
684,392,47,24,14,127,38,95,91
690,395,46,22,16,136,35,98,85
690,384,45,30,14,122,38,90,92
690,391,43,23,11,129,40,93,93
690,400,53,24,15,133,41,98,82
690,394,47,21,16,126,34,96,92
690,404,51,17,14,129,36,101,93
690,388,44,25,12,130,38,97,91
690,391,42,21,12,140,46,96,83
690,388,37,17,9,136,45,93,84
690,380,38,29,12,124,42,89,90
690,398,43,16,13,141,39,98,83
690,387,44,26,13,125,43,95,93
690,373,35,28,11,130,46,93,86
690,398,56,28,13,123,40,93,89
690,393,45,21,15,129,34,98,91
690,389,45,26,14,134,43,96,79
690,382,41,27,11,120,38,93,96
690,408,50,12,11,149,49,99,83
690,406,61,24,15,130,41,99,88
690,391,49,28,15,129,41,94,84
690,379,39,29,14,127,34,92,89
690,403,63,30,16,131,38,94,82
690,390,39,17,12,131,39,96,93
690,384,39,25,13,127,37,94,91
690,384,34,17,11,136,43,97,91
690,376,41,33,12,116,40,87,93
690,394,50,27,13,124,39,93,92
690,390,47,27,16,120,40,97,92
690,390,42,21,12,127,40,90,92
690,393,48,24,14,126,38,95,92
696,396,47,22,17,136,34,99,85
696,385,46,30,14,122,38,90,92
696,391,43,23,11,128,40,93,94
696,401,54,24,15,133,41,98,82
696,393,47,22,16,124,34,96,93
696,407,54,17,15,128,35,102,94
696,387,44,26,12,129,38,96,91
696,391,42,21,13,140,45,97,83
696,389,38,17,10,136,44,94,84
696,379,38,30,12,123,42,88,90
696,397,43,17,13,140,39,98,83
696,387,44,26,13,125,43,95,93
696,373,35,28,11,130,46,93,86
696,398,56,28,13,123,40,93,89
696,394,46,21,15,130,35,98,90
696,389,45,26,15,134,42,97,79
696,382,41,27,12,120,37,94,96
696,410,52,12,11,149,49,99,83
696,406,61,24,15,130,41,99,88
696,391,49,28,15,129,42,94,83
696,379,39,29,14,127,34,92,89
696,403,63,30,16,131,38,94,82
696,389,39,18,12,130,39,96,93
696,383,39,26,14,126,37,94,91
696,383,34,18,11,134,43,97,92
696,377,42,33,12,116,40,87,93
696,394,50,27,13,125,39,93,91
696,392,49,27,16,120,40,97,92
696,390,42,21,13,127,39,91,92
696,393,48,24,15,125,37,96,93
702,396,47,22,18,136,33,100,85
702,384,46,31,14,121,38,90,92
702,391,43,23,11,128,40,93,94
702,401,54,24,15,133,41,98,82
702,395,49,22,16,124,34,96,93
702,406,54,18,15,127,35,101,94
702,387,44,26,12,129,38,96,91
702,391,42,21,14,140,44,98,83
702,388,38,18,11,134,43,94,85
702,379,38,30,12,122,42,88,91
702,397,43,17,13,140,39,98,83
702,387,44,26,13,125,43,95,93
702,373,35,28,11,130,46,93,86
702,398,56,28,14,123,39,94,89
702,395,47,21,15,129,35,98,91
702,386,45,29,15,131,42,94,79
702,382,41,27,12,120,37,94,96
702,410,52,12,11,149,49,99,83
702,406,61,24,15,130,41,99,88
702,390,49,29,15,128,42,93,83
702,379,39,29,14,126,34,92,90
702,402,63,31,16,129,38,93,83
702,389,39,18,13,130,38,97,93
702,383,39,26,14,127,38,94,90
702,383,34,18,13,135,43,99,91
702,377,42,33,12,115,40,87,94
702,394,50,27,13,124,39,93,92
702,392,49,27,16,120,40,97,92
702,389,42,22,13,126,39,90,92
702,395,50,24,15,125,37,96,93
708,398,49,22,18,136,34,100,85
708,384,47,32,14,119,38,89,93
708,391,43,23,11,127,40,93,95
708,401,54,24,15,133,41,98,82
708,396,50,22,16,124,34,96,93
708,406,54,18,15,127,35,101,94
708,388,46,27,12,128,38,95,91
708,392,44,22,14,139,44,97,83
708,389,39,18,13,134,42,96,85
708,378,38,31,12,121,42,87,91
708,397,44,18,13,140,39,98,82
708,387,45,27,13,124,43,95,93
708,373,35,28,11,130,46,93,86
708,398,56,28,14,123,39,94,89
708,393,47,23,15,127,35,96,91
708,386,45,29,15,131,42,94,79
708,380,41,29,12,118,37,92,96
708,410,52,12,11,149,49,99,83
708,406,61,24,15,130,41,99,88
708,391,50,29,15,128,42,93,83
708,379,39,29,14,126,34,92,90
708,402,63,31,16,129,38,93,83
708,391,41,18,13,130,38,97,93
708,384,40,26,14,127,38,94,90
708,385,36,18,13,136,44,99,90
708,377,42,33,12,115,40,87,94
708,393,50,28,13,122,39,92,93
708,392,49,27,16,119,40,97,93
708,388,42,23,13,125,39,90,92
708,395,50,24,15,125,37,96,93
714,398,49,22,18,136,34,100,85
714,383,47,33,14,118,38,89,93
714,391,43,23,11,127,40,93,95
714,402,55,24,15,133,41,98,82
714,395,50,23,16,123,34,96,94
714,405,54,19,15,126,35,101,94
714,388,46,27,13,128,37,96,91
714,393,45,22,15,138,43,98,84
714,389,40,19,13,132,42,96,86
714,378,39,32,12,120,42,86,91
